report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2025-04-22,304638,55431,54874,37680,82789,50988,12140,45893,80590,14633,36784,37337
2025-04-15,298057,50366,63273,38854,85609,47818,10003,44776,75452,14638,33627,34944
2025-04-08,341971,67476,63842,46786,84364,49200,20917,39012,84964,18670,40484,33479
2025-04-01,294889,48626,79240,27485,90999,45034,11099,41064,77963,10320,44504,32130
2025-03-25,263939,30391,64056,25008,88463,49768,7334,42096,63746,11212,45141,31439
2025-03-18,353003,65174,62153,47501,78187,48783,19614,36004,100175,18920,52878,34726
2025-03-11,364833,78667,71975,40459,85028,50979,16555,33658,123638,15617,55756,31494
2025-03-04,332873,67947,78594,28312,98073,49560,7325,31287,113546,13406,49330,31583
2025-02-25,325502,57251,85529,24850,104380,45363,6557,36376,110132,11857,49541,33211
2025-02-18,334856,42444,110792,28591,107723,42766,5514,44512,88229,12393,41625,35886
2025-02-11,301086,40439,93051,23569,106554,42103,5550,40551,84263,10814,40862,32526
2025-02-04,299209,43178,91291,25460,100327,41474,5998,36906,83120,11134,42362,31507
2025-01-28,308861,44427,94839,27092,100146,41069,6903,33578,84886,12547,44492,33133
2025-01-21,289269,40767,80012,23415,95439,35427,6483,32888,95193,13387,46361,29113
2025-01-14,295264,43692,80777,30096,98655,33449,6444,32221,94221,13745,43050,30119
2025-01-07,276840,37228,76362,23966,95721,30826,5732,32609,93967,11223,43597,28928
2024-12-31,285839,41595,73565,20732,97654,29168,5883,30340,114121,10461,45424,25643
2024-12-24,284905,37170,79121,24556,93063,28615,6237,30092,99104,10253,42987,29987
2024-12-17,387000,48267,98146,53101,97820,26022,9975,45424,119028,30720,45648,35875
2024-12-10,337720,47620,94271,29317,102766,23068,5577,49388,128538,14301,45278,31651
2024-12-03,335542,48362,96072,25463,103985,25052,4991,57512,128455,11573,42445,31821
2024-11-26,314173,38310,81949,26816,100697,25012,5551,55962,124463,11529,40181,29833
2024-11-19,313093,37624,74975,27996,101358,24242,4290,50307,125315,12443,42066,30523
2024-11-12,326776,42140,78807,35308,102104,25494,5241,48169,112780,13159,43462,30651
2024-11-05,288452,38953,74469,27445,93422,26584,4364,45373,105949,10210,41037,30315
2024-10-29,297555,42660,78592,29557,93615,24862,4451,46965,100606,10825,42118,32238
2024-10-22,280839,31150,73603,27939,93449,24644,4113,50510,93019,10415,40717,31714
2024-10-15,285561,30100,76354,31070,93485,25239,5112,41492,84802,13799,42298,32354
2024-10-08,293046,34256,80831,28551,94407,23176,5077,35926,90107,12768,41703,32086
2024-10-01,273558,24386,72994,26051,91633,23833,4807,36588,89578,11423,41662,31846
2024-09-24,272657,27127,71050,25201,90670,21758,4901,33049,92943,12265,42146,30042
2024-09-17,323352,22386,74048,41178,84041,23690,13548,31899,99482,24289,45019,32693
2024-09-10,311722,32166,67255,38652,87788,24453,11602,28421,104486,19504,43722,32889
2024-09-03,304581,26230,73367,32572,92974,22285,8658,29736,102877,19038,49177,34716
2024-08-27,298915,27637,73085,32527,97002,23319,10766,27729,98234,18955,44757,30744
2024-08-20,302854,27310,79875,33440,95991,24525,11358,28216,87253,20646,42665,32796
2024-08-13,299905,26500,71511,33530,101002,24815,7871,18658,96872,19379,44884,32725
2024-08-06,311012,34001,69287,38437,101750,26437,8155,16234,106929,21153,48224,29171
2024-07-30,308736,37487,68738,34026,104763,30812,8654,18382,99665,17972,58009,33733
2024-07-23,286494,39015,69330,26636,104090,29040,8134,18955,89337,15363,50372,33329
2024-07-16,297828,40425,80219,27050,113187,25849,6223,23970,92188,16835,45935,34734
2024-07-09,302669,42163,86901,25442,112558,26152,5516,32178,93764,15177,45479,36726
2024-07-02,293568,47206,88232,22319,108147,23622,5539,27475,90445,14926,45925,36969
2024-06-25,282842,43479,80392,24571,108675,21550,5814,27028,83844,14668,43817,34890
2024-06-18,387984,44490,100107,48399,101341,25122,12523,36330,66297,63220,47618,41624
2024-06-11,300888,37556,83540,30801,104748,23048,5290,44990,74223,21983,44644,38202
2024-06-04,287077,36261,71855,26654,105487,22799,8860,31286,72420,19718,46214,36844
2024-05-28,296576,40556,84883,29156,109606,19179,8468,32260,76978,17663,46744,38681
2024-05-21,291632,42642,80833,28504,103530,18761,10244,31819,69719,17216,47053,36918
2024-05-14,296513,43777,98473,32081,99786,18038,10180,37460,64949,15147,44227,38341
2024-05-07,280664,42285,89605,31042,98991,18804,9787,28534,61593,15147,44185,39730
2024-04-30,298004,45900,97545,32487,97382,22253,9856,34268,66500,15855,48560,38028
2024-04-23,305091,48696,93299,32904,104759,20863,10574,30605,75358,16877,47658,36603
2024-04-16,301693,47129,96675,30716,107825,19540,9380,32615,71289,13894,46945,38506
2024-04-09,299170,50831,91786,25769,107922,18349,10177,37504,82624,12071,45759,40368
2024-04-02,298533,53159,96509,24801,106306,24414,8283,38465,76660,12763,44765,39200
2024-03-26,287092,53638,99599,21904,106936,24618,6253,37385,76176,10580,42735,35982
2024-03-19,282781,54545,90142,24926,107926,21885,6400,28561,72021,10476,42302,37915
2024-03-12,382396,60423,124303,44424,108206,25407,14991,50826,81103,40714,48121,42576
2024-03-05,337041,54700,113031,34696,108174,26409,5133,54013,89340,23466,46211,37221
2024-02-27,332083,58901,106929,34389,116279,23309,5048,44969,100643,18397,42772,37022
2024-02-20,331700,58800,93774,33658,117693,23040,5647,45717,109587,15438,46389,40806
2024-02-13,346355,61356,98913,37107,121233,22143,4972,47404,118685,17131,45146,41130
2024-02-06,329487,56520,90454,30651,120900,25129,4460,47358,115676,14981,42563,38705
2024-01-30,343177,61077,88182,36052,122713,25800,3517,51137,124529,15188,45534,38356
2024-01-23,336192,57618,94569,34030,118148,24219,4704,53266,112634,14318,43274,39818
2024-01-16,313804,55536,89347,27419,112211,27386,4755,48087,96281,14796,40941,40294
2024-01-09,316378,52060,88138,25056,114562,27195,4289,49265,101018,13903,44715,40431
2024-01-02,308131,46953,83123,26189,116075,27947,4378,50924,106201,11562,43266,35974
2023-12-26,314930,49028,93300,25405,110823,20662,4871,57459,104476,14483,42738,38812
2023-12-19,316181,46046,89699,28852,109689,21401,5220,59197,103892,12666,41602,40018
2023-12-12,393316,57073,95281,46380,99973,19626,12430,59967,98337,53607,47633,45803
2023-12-05,326485,46384,73035,39514,107220,18990,6254,54195,104891,18791,44362,40313
2023-11-28,342607,48499,50496,36930,111266,17198,7344,53082,116978,17474,45250,43000
2023-11-21,335500,43637,53288,39496,109678,17919,7421,49870,107851,17636,44961,39677
2023-11-14,329169,48410,52662,40202,100713,16739,7827,48471,99896,15739,42690,42652
2023-11-07,314975,62618,51982,33722,88282,23179,8426,52396,86073,12989,38239,48060
2023-10-31,303181,49968,57525,31888,80491,35335,7788,62235,72863,12798,40903,42291
2023-10-24,297665,47191,60399,32463,86051,25685,7956,53582,75019,12734,40763,40511
2023-10-17,310700,44765,58570,40626,84713,23699,8575,46124,78169,15436,38930,42928
2023-10-10,309444,43146,61017,39694,83293,27644,7288,49710,74313,15194,40857,43866
2023-10-03,304187,44597,65186,36758,81345,33189,7008,47748,68458,14806,41800,45699
2023-09-26,292788,39134,67875,39381,84180,26406,6739,44348,63924,16198,43885,44350
2023-09-19,275424,44412,63830,27398,87618,20377,7977,41383,69637,14909,39198,41692
2023-09-12,354429,48107,75596,45738,80871,30996,10281,54021,56983,50846,47427,48655
2023-09-05,326046,54764,82138,45049,86257,25736,7788,58385,60650,20965,40878,50383
2023-08-29,322393,50096,77000,49126,87368,24497,7657,53336,60219,20759,42227,50152
2023-08-22,317826,44739,73518,48728,84141,30172,8148,53016,60565,18331,45223,46318
2023-08-15,320302,44139,81500,44937,90738,29965,6766,54661,65004,18223,44114,46231
2023-08-08,318212,44025,101830,43156,92849,28227,6789,54902,59968,18166,42978,47363
2023-08-01,311492,45360,99422,41414,95680,31344,5498,48956,59204,17574,42406,44652
2023-07-25,314501,45713,87007,42061,94697,31553,6381,46556,70658,19478,45713,44299
2023-07-18,340073,55046,86246,56079,96574,25392,7812,38176,74257,25428,42685,50655
2023-07-11,316958,50444,87176,45949,92095,28621,7079,42664,67815,15976,42816,47836
2023-07-03,304213,48793,81736,42427,90960,29123,7569,39089,64650,16869,42568,46290
2023-06-27,318989,52830,78201,44128,90281,25852,7702,43344,71341,19969,43141,51512
2023-06-20,309046,55830,71876,38319,92769,26154,6615,36489,75478,4223,42467,52325
2023-06-13,401258,61815,108201,68340,92241,22203,10861,48038,60245,26037,43237,60578
2023-06-06,370002,76190,114929,71842,95367,23322,7404,42742,69311,9560,42957,56370
2023-05-30,364612,73295,114523,70260,93237,29171,8030,44614,61470,7881,40909,56525
2023-05-23,319931,63945,98624,49847,90750,32608,8790,43210,55858,6154,42442,52226
2023-05-16,313758,63207,92066,46842,88791,38122,9679,40965,51690,4363,39837,54332
2023-05-09,293432,56720,83308,43012,81471,38435,10765,34258,44728,4291,38259,50130
2023-05-02,287140,49653,80220,42353,80575,38978,10598,35951,41281,3519,36086,50076
2023-04-25,290207,53016,84906,42634,78112,38516,10966,40174,42133,3822,38307,47724
2023-04-18,286979,55379,82622,44172,79980,42968,9217,41173,37681,3659,37272,47984
2023-04-11,279530,50869,82994,42789,78401,39593,9807,40159,37547,3543,39036,46199
2023-04-04,277024,47636,88191,45920,69115,36548,7987,41998,28350,2878,53452,50334
2023-03-28,262043,42461,80616,39420,74421,50517,9217,46558,18422,1792,35687,44528
2023-03-21,259782,45981,73366,40091,74579,50373,10735,42917,18476,1814,33788,47421
2023-03-14,361696,65079,67706,65630,74154,53849,15182,59752,30877,22868,46536,76577
2023-03-07,307536,57287,85647,46966,73762,46958,9016,67802,31902,4762,37232,60415
2023-02-28,311758,57219,87268,43550,76970,50033,9144,75412,37175,3313,36600,56498
2023-02-21,315427,55858,89814,45640,78670,42581,11012,75318,41067,2140,38013,60105
2023-02-14,331664,57459,101812,53842,84678,37412,8749,77964,42659,2671,37456,59863
2023-02-07,333473,65731,102974,53706,88704,39442,8224,71715,51838,2422,33972,51174
2023-01-31,323097,61220,88164,46154,89834,51506,8093,72987,48607,2064,33101,50496
2023-01-24,316458,58100,86806,43432,88829,52111,10095,68082,43701,1844,35295,48225
2023-01-17,318584,62973,80915,44054,85575,57742,9930,67199,45446,2031,34928,46022
2023-01-10,296630,58841,69573,43047,80172,63839,8772,57548,46292,2307,35660,41885
2023-01-03,285631,60624,60082,39419,74141,70611,9044,49887,41398,4333,36645,42656
2022-12-27,295190,56064,70015,43372,77703,70000,9464,57243,39842,1471,37980,41506
2022-12-20,283863,55393,61181,38522,79723,70548,8287,53903,42973,1524,38222,41814
2022-12-13,374545,46273,72915,94801,80762,63665,8726,64348,34980,28673,39278,47766
2022-12-06,308972,47942,76588,55000,80693,62420,6587,62766,33381,6126,39025,49171
2022-11-29,307923,49346,77511,50189,76740,62492,6919,66944,32186,6665,37679,48175
2022-11-22,306621,48812,74241,50186,78496,59269,7674,62797,32747,6453,39532,46598
2022-11-15,329966,51119,88798,57083,80214,56582,9059,70645,32829,6657,38469,47329
2022-11-08,332524,55929,90298,55316,77668,68706,9509,77319,17694,6505,36994,51306
2022-11-01,337378,60720,91585,49945,78563,69761,9176,81673,18131,5995,36596,50972
2022-10-25,343043,61762,93422,52152,81184,73698,8945,78790,17441,5661,38654,56045
2022-10-18,342446,60076,72995,60976,78539,78675,9778,73196,19009,5685,38569,51884
2022-10-11,349314,59630,79332,59534,79002,82948,11835,78535,12532,6102,39394,56361
2022-10-04,329824,51637,68381,52654,71480,84889,11180,87492,10088,2772,39265,58411
2022-09-27,350125,54438,84498,60085,74419,85198,9308,97784,8809,2798,36313,61457
2022-09-20,327626,47159,85768,53385,74740,74346,7668,98183,12749,1834,31394,57894
2022-09-13,413517,57558,101858,98963,75402,67266,7566,92750,11078,20957,42802,71582
2022-09-06,377128,63109,96976,82720,80391,72875,7004,77987,18729,6308,39457,64043
2022-08-30,347653,52954,89823,75683,87190,62490,8241,65131,20970,4680,35998,60488
2022-08-23,340590,48774,87828,73449,93892,54802,7868,58670,31046,3692,35082,55087
2022-08-16,350787,42564,101028,80734,100097,51111,6639,66017,17152,3922,32750,56787
2022-08-09,336974,43900,97287,74923,88870,51550,8314,67276,22413,3407,33232,54264
2022-08-02,337238,53051,88050,73614,87683,64981,7893,62799,28694,2618,33072,49965
2022-07-26,344840,51524,86696,71820,90822,66938,8404,57093,39668,7438,36984,43687
2022-07-19,328929,54335,78478,65958,83665,68519,8665,56708,35352,5735,37055,46916
2022-07-12,330110,53729,81064,67448,84839,67716,9315,55448,32063,6439,35553,45608
2022-07-05,334573,56900,70159,67219,77391,70305,10971,56266,44966,5657,38321,43752
2022-06-28,334030,56211,74499,76774,80371,61263,9906,46921,42513,5709,39636,43437
2022-06-21,313966,52385,67341,67057,80403,63664,7549,37500,34930,6469,43516,45007
2022-06-14,436671,55754,82278,127889,79341,63095,7734,64832,43372,29811,54574,57519
2022-06-07,380205,51944,81045,90107,75991,57572,13494,74436,43077,16605,37105,54216
2022-05-31,375503,49251,74300,89875,85960,62831,6660,70306,46322,16479,38785,53971
2022-05-24,390597,49822,67754,109136,79210,64799,6022,59662,49451,15275,50707,48332
2022-05-17,361068,52728,55185,95146,75759,63240,7187,50657,50943,13273,46438,47975
2022-05-10,370163,57578,54549,98284,72653,59960,8646,50879,55107,13454,48984,48037
2022-05-03,329958,48246,57127,81972,72158,47761,9367,45210,48081,10656,44940,49824
2022-04-26,328434,49759,60130,72991,71942,48911,10469,51667,46436,8816,45855,51412
2022-04-19,294090,47123,65440,50051,76387,45249,6250,55763,43333,6708,34827,50582
2022-04-12,297941,47171,67526,60492,71966,44959,5852,52891,37003,9712,35324,50403
2022-04-05,293533,37633,83991,54345,76953,41014,6069,64060,24322,8457,33177,54205
2022-03-29,285267,31300,77666,55923,70696,46277,5322,70644,14984,7654,31456,58106
2022-03-22,267070,31022,64338,50552,62785,49101,6629,66262,16113,6417,31193,53904
2022-03-15,335185,53207,48866,70694,59278,62825,6296,61861,41240,29092,40073,54341
2022-03-08,318982,60814,44212,59083,61586,62518,6268,64153,59107,12401,40239,51739
2022-03-01,307780,54473,45207,47895,66252,63794,7060,73175,51611,10187,36816,60563
2022-02-22,316805,56188,57367,48040,65384,67387,7019,69276,53398,9008,43424,51688
2022-02-15,296194,58632,52194,49599,62167,61240,6865,60883,39868,10090,37523,53257
2022-02-08,290566,52993,48521,45801,63891,63835,5731,62240,44173,9512,39757,52601
2022-02-01,295231,44601,53334,47524,66733,60529,5711,69143,43431,7727,41247,52078
2022-01-25,309315,57837,48771,57663,73653,55563,5919,41703,70609,8199,50600,42469
2022-01-18,283960,50083,53887,40868,74288,50066,4764,40859,61524,7555,46069,45631
2022-01-11,263047,44957,47204,36040,72750,47644,4324,40402,56203,6540,44724,43405
2022-01-04,245685,35433,44510,28470,74747,34326,4138,44309,76706,4319,42955,37935
2021-12-28,246646,33093,47850,28744,74736,38140,4174,52502,69846,3580,38588,38062
2021-12-21,245778,36275,43631,30243,71271,44450,3334,45340,64528,4861,40955,39187
2021-12-14,326855,52311,51990,58858,67739,41028,10592,54727,83396,17518,48907,47783
2021-12-07,310427,50108,52355,51636,73936,41200,3173,63724,86061,10464,44202,46379
2021-11-30,312344,50441,56618,46243,81386,43229,4219,67676,85987,9079,40909,49401
2021-11-23,315370,52119,59319,47447,75501,39016,4757,67039,86441,9450,45167,51417
2021-11-16,327760,56296,71341,53753,76973,36286,3937,73476,89988,9147,41847,47888
2021-11-09,327806,60727,66710,55074,78637,36931,4148,69251,91557,7051,42037,49646
2021-11-02,315475,60076,58854,52384,71212,40415,4242,71074,85378,5804,40131,51287
2021-10-26,301241,57421,61102,48529,65704,39628,5587,64729,77755,5497,42232,47345
2021-10-19,285915,46999,55277,43649,66493,42074,5176,67939,65818,5201,40645,49628
2021-10-12,281495,41299,56982,42313,63994,50805,6346,66279,56483,7961,42824,45478
2021-10-05,277231,34986,58887,43291,63562,49035,6705,65485,47460,7952,44033,47240
2021-09-28,279668,35709,64774,39985,68660,44580,6599,64073,49243,7164,46692,49214
2021-09-21,263490,41560,57560,32831,73870,44663,5064,52231,59543,5591,41171,41890
2021-09-14,322138,48650,80403,43973,71241,43609,11324,59702,45722,30530,43800,52205
2021-09-07,277489,45088,75526,36126,63184,44547,4877,65005,38666,8635,44269,54957
2021-08-31,273687,41105,73650,34799,64356,45469,5415,69348,37292,8109,39631,54278
2021-08-24,270008,38174,68725,36504,64859,43666,5005,69757,37497,6735,37034,57675
2021-08-17,277692,28902,79830,37461,65043,47853,5193,85047,32818,6609,37881,53227
2021-08-10,273843,30250,77094,36070,62347,49704,5980,82206,32971,6319,37301,52648
2021-08-03,259470,38412,71978,31815,63812,42440,6704,64515,36675,5765,35602,49958
2021-07-27,276404,52991,77882,36034,62239,47246,5909,63533,39260,5349,38164,49853
2021-07-20,270375,61300,73293,29009,61943,49713,5253,55764,41819,5017,38914,50535
2021-07-13,273569,48685,73385,35249,63106,44265,5187,69708,38003,4480,34923,55680
2021-07-06,261946,49628,68058,29167,61297,44594,6649,64477,37448,3860,35716,54754
2021-06-29,258120,56478,67882,30079,56653,45686,6348,56102,35791,4604,36855,51962
2021-06-22,250785,62317,66615,24305,55086,51219,6777,51736,33300,3098,36939,48322
2021-06-15,321912,66904,82105,41027,58701,55598,10336,69449,35116,24500,42410,55081
2021-06-08,268004,52432,76810,28622,55294,51964,5652,72000,32019,4397,40428,50576
2021-06-01,266943,57712,75411,25996,48872,52144,7376,73314,32476,4372,40132,50061
2021-05-25,266901,54445,74312,29798,48932,50401,7653,71094,30936,4679,40360,50764
2021-05-18,269709,56083,69923,36481,46567,50040,7961,64170,31162,6246,41316,48843
2021-05-11,270417,51463,75634,36984,49948,40098,6378,67584,32111,6224,40802,51704
2021-05-04,272135,60647,84559,32631,50305,39350,5401,66964,37446,4666,42261,50081
2021-04-27,249861,53682,68195,29207,50791,35674,7440,58678,41984,3677,38254,45396
2021-04-20,249356,61580,68092,28292,52907,36196,8094,46639,44386,3122,40278,42096
2021-04-13,250656,56153,72655,34194,58100,40881,6106,47357,31899,1952,38223,43450
2021-04-06,248056,52869,77002,31207,61078,43609,6289,48206,25790,924,39575,44553
2021-03-30,252431,45919,82883,28238,54679,46273,7108,71663,22655,974,35832,43772
2021-03-23,254644,46732,82377,28758,57190,47729,8048,67866,23090,1021,36617,44348
2021-03-16,306302,49558,84625,50748,53110,51805,13795,74812,21694,11791,41412,50992
2021-03-09,306167,57731,89460,50711,51391,55066,8697,86204,24357,3060,40145,53480
2021-03-02,282501,48564,96574,40943,50893,42846,6732,86445,26112,2032,38127,45425
2021-02-23,276177,52176,102955,35447,57877,35774,8040,69553,34262,1886,41402,39516
2021-02-16,276299,50060,97787,42727,71360,27851,8485,51386,41647,2053,40196,41083
2021-02-09,279423,48515,91726,42829,73276,27573,14659,46887,45004,1814,40649,40810
2021-02-02,278312,49141,93655,40249,76435,28350,13055,44728,42727,1795,42359,42490
2021-01-26,267162,52953,102319,32968,77114,23295,7972,45955,39207,1330,37979,45260
2021-01-19,257287,50912,109220,22009,79741,24048,6610,51478,35488,1804,35511,43161
2021-01-12,256159,46938,113747,24286,77485,25289,5808,53323,31471,1866,36905,39742
2021-01-05,240784,45890,99436,20558,79211,22701,4572,43175,39984,1764,36706,36792
2020-12-29,233707,42004,96060,16755,79348,22074,4559,42410,43153,1705,36901,35510
2020-12-21,228670,41772,83561,15953,76347,25437,4371,40413,49461,1413,34011,35585
2020-12-15,304468,42250,104365,32882,67550,33001,10582,58797,39462,22860,55323,46274
2020-12-08,270924,45673,101642,27132,69931,30283,5417,59688,46054,6733,46606,39202
2020-12-01,272167,46184,90971,25408,65655,33416,6744,69391,39255,3443,46076,38574
2020-11-24,270543,47305,90625,23527,62375,33776,7260,70665,37676,2968,46884,38138
2020-11-17,266364,52221,81568,28596,59686,34719,7888,63106,38996,2978,42318,35524
2020-11-10,268072,59754,78431,29020,53962,39410,7150,56989,40719,1698,47409,35181
2020-11-03,249552,51115,83439,24640,51024,34669,8035,52891,39211,1646,46481,37514
2020-10-27,252913,48339,79694,23548,54275,35828,6733,59794,44995,1550,46603,37776
2020-10-20,246067,44679,71942,24081,55175,37841,7363,50483,45466,1781,49633,35319
2020-10-13,257214,45214,69246,30510,67298,37705,6397,41420,51299,2080,52112,38161
2020-10-06,301697,47394,53652,23295,67799,36252,6929,92081,19277,807,50497,36494
2020-09-29,302557,53332,55110,24925,70458,34483,7519,81149,15810,1388,50723,36643
2020-09-22,360203,64676,44878,26002,74628,33240,6712,124927,10103,1320,51554,37428
2020-09-15,389977,65931,71315,48937,73738,32593,8958,78680,23220,38995,63748,40760
2020-09-08,297921,56024,79464,42289,69183,37589,5617,45190,40545,4061,62445,39974
2020-09-01,285624,49620,98836,39766,83167,33257,4898,44000,43943,4637,47417,42762
2020-08-25,273493,42973,98122,37061,84299,29937,4723,41459,43402,4229,46323,41214
2020-08-18,266880,40133,95579,34465,86245,27996,6011,42812,45263,2765,43243,38886
2020-08-11,269103,48762,97786,32335,66198,32675,8003,59282,40944,2647,40995,38305
2020-08-04,261079,55272,94583,29478,68309,30280,5521,50159,39248,2459,40151,37857
2020-07-28,250949,52668,90887,28050,67168,28773,5653,47424,44311,2251,39787,35951
2020-07-21,252721,52598,89637,30253,66585,29751,7598,49657,43810,1678,37051,36226
2020-07-14,257812,65039,85923,32334,69250,29236,5935,34934,47837,3634,35814,39880
2020-07-07,240585,55178,73988,27657,82823,22339,5320,22564,57263,3564,34835,37814
2020-06-30,215395,46509,56114,21965,83439,24929,5616,14404,55238,3412,32629,34806
2020-06-23,206866,39592,52630,24321,80272,25279,6595,13778,48987,2271,32037,33679
2020-06-16,271354,35635,73315,46995,78760,25217,6341,37451,45716,22236,34474,33788
2020-06-09,255040,37016,74541,40019,73810,33668,6701,49446,37327,7502,32794,41329
2020-06-02,243998,40409,68435,33040,74984,33304,6664,42244,43569,6456,31210,35909
2020-05-26,242430,41063,73579,31631,74024,31482,6141,39724,42443,6068,35221,34704
2020-05-19,230513,39477,65543,31179,65170,31260,6470,40289,40704,6736,32940,32018
2020-05-12,232089,37010,54914,33044,71131,29288,6317,36093,51386,6321,33096,33432
2020-05-05,215482,35013,48561,28767,65565,31862,4945,34715,47284,6179,30406,33893
2020-04-28,214735,34011,52069,31819,64420,37129,5540,33881,34825,5692,29407,33172
2020-04-21,214212,36253,54697,34460,62581,37220,5368,32464,28261,4731,29030,33694
2020-04-14,224767,35198,53931,45892,66212,33990,4316,32124,26471,5110,28001,37141
2020-04-07,229421,39803,46840,47842,61815,39491,4936,33230,30854,4855,29097,38113
2020-03-31,232638,35638,42317,49259,60777,38825,6409,36011,40548,3917,28390,37492
2020-03-24,255420,42250,35049,60478,63702,39537,7076,34035,65152,3453,33230,35233
2020-03-17,389806,55743,43277,103714,61462,65410,19525,36322,45935,37217,65747,63456
2020-03-10,295269,44137,59869,76955,74819,54041,5107,32025,40292,10583,42297,37584
2020-03-03,286986,45591,59603,69440,79838,38959,4730,25860,51945,10965,41368,39891
2020-02-25,268085,47055,46105,48396,73012,33284,7322,23695,67916,4083,56015,51582
2020-02-18,249125,54673,58648,37968,70720,41645,7170,29227,46581,2026,39968,47403
2020-02-11,245581,47930,55499,35335,72777,49787,7635,34194,41907,1648,39208,45481
2020-02-04,239002,42267,50700,31636,74090,41832,9504,34577,42100,2136,38232,51206
2020-01-28,235320,49787,53279,25702,77638,40650,8076,24116,47021,2113,40977,48786
2020-01-21,240881,59996,60317,23150,77368,44095,8538,26238,46379,1235,38834,46560
2020-01-14,241463,59503,62385,24285,76849,37285,10958,21932,50841,1528,40198,44007
2020-01-07,227548,54803,50208,17294,77686,44780,9568,21774,47521,2478,38114,43841
2019-12-31,230993,58753,57302,14071,81089,40473,8525,21743,57636,1922,38501,39340
2019-12-24,225736,52713,55670,16763,83735,41985,8411,22028,49979,2167,34729,39233
2019-12-17,297548,56925,70667,26206,65625,42269,27123,42973,37553,34661,37798,48123
2019-12-10,230501,37939,62454,19242,71185,38029,8728,45604,34733,6476,36385,47212
2019-12-03,228851,35071,60098,21087,81052,39077,4580,40809,37932,6042,35719,45876
2019-11-26,241770,41119,69084,18905,98182,38198,3951,33334,43783,5213,36297,49003
2019-11-19,249024,51559,69092,18314,97202,38622,5191,31969,49903,4975,35372,49500
2019-11-12,251195,54211,64771,19823,95239,40365,5063,33504,55583,4508,34491,48139
2019-11-05,245935,53493,63344,17844,91440,38634,4999,34524,55889,4295,34630,48419
2019-10-29,247352,58970,58801,15975,91089,45485,5476,33170,58305,3846,34864,44921
2019-10-22,234174,48414,58615,15710,87159,44307,5122,36592,50279,3166,34468,41118
2019-10-15,234181,52181,54233,19375,83964,46536,5428,34950,43003,3469,31394,45585
2019-10-08,221986,43670,50400,18183,76440,48213,5344,38579,39816,3167,32944,41018
2019-10-01,222232,43394,51260,16498,85059,45369,5469,33408,45764,2249,32161,41224
2019-09-24,219270,44893,56669,16770,81894,44655,5273,32568,42604,2405,31541,38988
2019-09-17,271017,43635,54926,31263,88292,46044,15445,35945,49947,15116,36335,45808
2019-09-10,224890,35626,53534,21388,80006,42743,3637,38887,46271,4750,35821,40220
2019-09-03,220883,20969,50884,21400,83723,41696,5229,46376,41617,3881,35431,44440
2019-08-27,222781,19379,52552,22710,83644,40538,5805,49229,37153,3435,34266,47906
2019-08-20,214868,18690,53453,22328,82543,36237,5978,44433,36183,3079,33062,44617
2019-08-13,218610,23163,47584,24012,86472,35282,5440,38145,42861,2981,33870,43949
2019-08-06,229309,27591,49605,23665,94769,36471,6510,34738,47782,3271,34659,45954
2019-07-30,245226,50347,64618,18482,90536,38749,5342,38729,57984,3200,34793,42093
2019-07-23,240818,53159,62369,17298,86251,37677,4453,37014,59533,1992,36678,42155
2019-07-16,233924,53652,58788,17830,87633,35177,3553,27334,59673,2209,36310,42277
2019-07-09,227357,48329,49274,20205,80499,37290,5256,32332,56937,2028,34308,42153
2019-07-02,225595,46257,50582,19708,83596,37790,3708,31671,57957,2068,32773,39216
2019-06-25,234215,47904,56294,19671,87703,39005,4405,29884,62528,2360,32568,37304
2019-06-18,271631,26922,52081,28305,81580,47385,11662,51767,52892,24635,37567,39907
2019-06-11,242982,33941,63840,21414,82846,50336,5134,55415,45319,2580,35791,44020
2019-06-04,244637,40503,72195,21218,76645,47976,6295,58471,40697,1791,34083,40069
2019-05-28,243516,39644,71849,18831,78974,44411,6037,54360,45764,1386,37432,41562
2019-05-21,235121,40250,70553,16846,73170,35339,7515,53665,47259,1179,35225,42526
2019-05-14,238696,40136,74706,20253,67459,37823,10975,58391,37650,1282,35330,43331
2019-05-07,230680,41181,54296,19067,69844,53244,6038,51459,44400,1796,35877,40622
2019-04-30,237792,43511,54604,17484,73402,54065,5021,53051,54174,1889,34472,42799
2019-04-23,234663,40823,52882,17477,72978,55136,4810,53745,49000,2093,34905,45534
2019-04-16,227581,27414,52934,18717,72774,48587,5539,55768,44997,1438,35432,46930
2019-04-09,217909,24804,48947,17069,73862,43244,4547,53566,52421,1622,32905,42131
2019-04-02,212359,24633,49067,15596,70463,45443,4685,55015,48288,1274,31086,39927
2019-03-26,210231,30074,46129,16942,68311,48155,3332,50138,46012,938,31583,40933
2019-03-19,212797,23898,45504,12875,64879,63480,3503,66820,36741,974,30383,41352
2019-03-12,278105,28588,51701,25415,55377,69353,6433,103507,46188,17956,33105,51034
2019-03-05,249995,28059,43605,21563,62278,67007,4158,94521,54477,3627,28019,46299
2019-02-26,241662,30396,41547,18376,63016,68577,4523,87712,54264,2091,28077,44470
