report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2018-02-06,3428810,557318,487639,136791,1609828,720194,288916,262178,1128287,95236,302601,334870
2018-01-30,3395965,509045,536961,118219,1684703,694580,304072,212367,1100636,100787,315710,310461
2018-01-23,3417469,480173,604182,117425,1778863,725020,299388,229548,1028566,88213,265466,299830
2018-01-16,3322427,426192,610683,106188,1736878,740830,298342,207250,970531,92465,305957,269142
2018-01-09,3241341,357685,613902,99735,1722242,734827,298801,215602,929902,80708,317777,267972
2018-01-02,3051095,348963,501994,88123,1587828,734283,294751,208927,881416,70956,306665,272854
2017-12-26,3061310,420751,570387,71863,1539279,746682,299002,221187,824975,64305,300305,278492
2017-12-19,2988232,402466,556510,78047,1541503,737614,293141,187624,758456,63845,287591,285815
2017-12-12,3830224,484531,644318,162592,1457650,724654,461172,287484,785655,445707,378041,324890
2017-12-05,3513444,575487,644130,139509,1436275,714966,339930,296004,740926,255254,333381,295198
2017-11-28,3387929,538959,656701,93637,1504354,734082,317550,262310,699608,186974,346933,320226
2017-11-21,3329620,521968,630188,88606,1493678,731192,320689,264582,708957,156206,352747,315969
2017-11-14,3263629,501755,619259,114604,1513847,732469,284256,246510,740777,128679,331861,319776
2017-11-07,3244403,484670,640153,122458,1529460,752444,276929,267297,720631,119578,303930,318071
2017-10-31,3187695,440191,560608,128810,1554545,747066,276881,253738,769281,109690,286790,301313
2017-10-24,3162041,417701,581529,120689,1584279,755568,277208,245158,729984,88045,292614,320986
2017-10-17,3081534,392709,578161,120177,1597042,765315,262457,210043,667928,72559,291618,331952
2017-10-10,3069650,403234,591641,123563,1607874,756069,260321,205773,681347,65432,287322,321457
2017-10-03,3013291,379126,592765,94466,1610282,763320,278380,188565,615605,56281,299525,339233
2017-09-26,3060234,349817,633947,90734,1704353,761279,306696,183203,635877,40176,275428,320675
2017-09-19,3090538,346040,640438,97041,1768637,760177,302475,170067,668155,39838,258707,314896
2017-09-12,3693118,470110,615328,203177,1620238,775357,451045,239622,690649,298965,294460,379869
2017-09-05,3327423,466714,588868,160526,1546095,773377,364738,256774,706752,167263,250694,316158
2017-08-29,3301271,510901,583587,154805,1569763,792775,356799,233553,737354,108023,241208,364634
2017-08-22,3230474,482024,593115,152461,1553045,773984,364512,212283,700131,92468,250816,347405
2017-08-15,3165620,425515,579829,163459,1587658,773027,318696,229139,662671,83202,243006,376093
2017-08-08,3113437,374860,647671,138394,1625284,777211,304200,239126,606188,68283,244540,366662
2017-08-01,3059594,390480,631687,130768,1577820,774525,297715,239927,598268,53332,256659,365791
2017-07-25,2995537,409122,566693,119434,1537747,774285,298171,212264,642659,45728,265114,353616
2017-07-18,2914099,395984,540516,116679,1468513,750761,318007,203921,604262,39188,254928,337976
2017-07-11,2844657,363768,487101,115901,1443361,754396,342883,165837,585049,31320,256554,306459
2017-07-03,2852197,357279,488693,118014,1423247,799946,331026,190490,557327,30810,259432,302772
2017-06-27,2876159,353695,580645,110013,1439924,775516,335207,186955,531171,30431,260946,303911
2017-06-20,2824898,316255,590150,83476,1484894,755200,316456,173963,531558,34974,260106,305925
2017-06-13,3472466,515602,693695,126882,1361475,736480,501621,254257,521210,248336,303098,353174
2017-06-06,3142563,523106,704706,99121,1352671,739556,373677,261483,515102,116072,292506,316044
2017-05-30,3086131,516066,699518,93524,1393947,760441,363613,252728,509826,64097,286497,321590
2017-05-23,3069954,490975,682968,92467,1372854,751970,387766,261014,509755,53396,295997,319565
2017-05-16,3065532,449085,672123,86195,1401366,778204,368633,274042,543518,50991,306028,308171
2017-05-09,3038006,472038,666610,85435,1399337,756305,369035,238624,555069,45106,306272,303329
2017-05-02,2958197,441613,651460,86112,1473758,711758,344677,227200,582279,43818,231597,298556
2017-04-25,2955256,464726,667832,81121,1447409,706998,334669,206314,582267,42828,263739,298395
2017-04-18,2916029,419900,617317,87646,1446459,786704,327977,202872,535788,33187,282277,283756
2017-04-11,2886007,409968,592727,92766,1460750,796732,304673,203034,508257,33089,263446,287092
2017-04-04,2853269,384436,577060,80429,1464489,809083,299093,232082,522382,23221,259945,300455
2017-03-28,2884815,393863,619748,86616,1485396,838911,305388,222952,509972,19724,263660,281173
2017-03-21,2867968,365220,622153,77895,1481447,857543,310158,230627,480480,17580,272231,285209
2017-03-14,3542383,495446,612138,182364,1471927,787365,445548,243258,641318,272361,305180,303112
2017-03-07,3231427,500019,577725,144661,1411848,778633,300958,229044,624196,206119,319131,318820
2017-02-28,3117551,455377,637972,112088,1448346,782750,299025,247210,576014,139387,299947,313603
2017-02-21,3056454,433815,600641,112722,1455129,797186,301045,260358,555511,118466,259947,312029
2017-02-14,3018235,403451,619395,102263,1432733,833535,316533,277125,522478,82050,276339,310813
2017-02-07,2890204,387751,627626,69813,1420077,850569,295442,275607,478389,51714,268303,286268
2017-01-31,2839486,392578,608843,65806,1409346,837355,292385,257535,478374,54088,243056,285205
2017-01-24,2869436,386501,645891,62479,1400327,850553,293741,274383,468874,42264,284094,284015
2017-01-17,2810749,360222,626621,64760,1412352,891138,287766,267095,412480,36423,250548,288495
2017-01-10,2831782,392660,584724,64878,1410174,938655,287396,264268,431439,40923,242821,273571
2017-01-03,2812086,414006,514564,74503,1371345,964200,289870,256067,435649,30524,245042,303602
2016-12-27,2754179,361717,533532,65759,1357263,968995,288986,300113,386652,15414,236433,295831
2016-12-20,2757555,336605,560455,62950,1385255,953663,289595,307730,394917,18599,233484,283029
2016-12-13,3389480,437870,753534,116380,1301283,967475,432357,389537,374619,128383,433058,391251
2016-12-06,3051926,413482,664019,85575,1251300,997382,302049,369322,348658,124358,377431,317497
2016-11-29,3081271,425907,726701,80680,1340206,1001802,293592,338513,339916,119274,356367,299014
2016-11-22,3036641,433704,689959,83874,1286784,994573,295537,332188,329710,116659,370815,320582
2016-11-15,2913769,425277,656414,81622,1263626,976993,288719,298273,330225,80806,361287,321081
2016-11-08,2930959,443107,641456,97418,1241028,1006885,288253,318605,345469,59299,370589,302553
2016-11-01,2986724,405631,705497,85361,1264332,998857,289263,370191,349416,55164,398684,320993
2016-10-25,3000750,385641,784393,56523,1363112,993238,278843,400636,337622,40127,367025,323160
2016-10-18,2946199,357307,744399,61111,1339697,982502,280455,370723,348497,34775,374040,312299
2016-10-11,2944782,348414,802573,54579,1320081,938514,289034,385666,313270,32619,379831,318142
2016-10-04,2925178,365715,799891,56509,1337470,915808,291963,380408,322905,30230,324793,331071
2016-09-27,2887362,340017,759911,70382,1391298,918950,284652,365329,336801,22286,285157,319508
2016-09-20,2898741,342841,715881,76898,1390389,942128,296454,362042,366600,20330,283603,313958
2016-09-13,3514714,445245,716685,173577,1326529,934677,388410,304218,318736,368021,357243,373885
2016-09-06,3151038,462461,724466,122337,1399994,888269,271847,290751,310286,188665,261854,380709
2016-08-30,3052142,473662,709629,88290,1390232,888075,269480,277390,311806,142567,254566,373622
2016-08-23,3004043,469402,726478,80242,1394123,894491,255388,277805,308229,105891,266877,356773
2016-08-16,2942915,424662,715790,83537,1386641,922266,245939,277267,280494,92710,279270,337493
2016-08-09,2920958,409893,739353,86609,1378558,907496,252839,284625,266393,77065,281684,322115
2016-08-02,2943229,438032,766646,76477,1341125,927441,258584,305332,252077,67774,308670,340872
2016-07-26,2963940,428160,742061,77931,1393874,953881,259842,287153,279043,49763,323637,332622
2016-07-19,2966710,414857,732760,81224,1403669,966047,265800,288325,291891,43828,331196,337718
2016-07-12,2969096,392771,751800,81725,1330373,987290,310879,333074,232294,34390,346647,336048
2016-07-05,3003946,348891,807178,84665,1314906,1004936,314794,420311,182905,36873,350754,341511
2016-06-28,2950885,356011,769161,81088,1242141,1041762,327473,426185,149569,42629,346324,333930
2016-06-21,2781212,352995,707445,77117,1319980,998668,272290,296327,192236,24892,303535,298788
2016-06-14,3341912,486913,792889,142442,1281929,902563,327488,378776,322007,197667,377540,386695
2016-06-07,3123389,472240,911975,83881,1347883,889739,245174,445207,319926,70417,328325,350464
2016-05-31,2989845,485000,830759,84498,1322372,884614,236125,412253,317427,38422,278068,346742
2016-05-24,2973946,492436,816047,94477,1335003,893579,244266,369025,314827,34081,264458,335906
2016-05-17,2850259,408081,725844,101388,1277085,872375,260105,383615,287632,37269,240504,332104
2016-05-10,2865334,439320,698000,97758,1252219,855650,264170,386270,290726,39113,248879,355198
2016-05-03,2811993,438428,663438,85286,1241490,887336,245668,390403,278289,34393,240293,351030
2016-04-26,2868896,460023,682587,82148,1292982,887658,233886,393852,318371,31443,240179,366497
2016-04-19,2874380,426314,721470,97144,1273535,855722,240776,446187,317748,27021,228625,344085
2016-04-12,2857883,389679,702494,104311,1202755,916272,245302,494077,280365,25104,262562,318448
2016-04-05,2867791,409021,722785,92306,1171061,922523,239134,543267,278475,22124,261074,321912
2016-03-29,2849125,366032,723559,84133,1197153,936396,235707,556538,262331,18612,264105,322087
2016-03-22,2820719,357231,710786,89690,1211745,910591,241380,538277,264253,20141,241743,323126
2016-03-15,3396546,413724,781769,135434,1173409,985615,286267,464051,395944,193812,598155,339699
2016-03-08,3271582,388984,800675,104017,1136009,944938,271521,447342,388862,174663,624679,334565
2016-03-01,3149871,372546,744497,93181,1126246,888063,277982,410804,403846,153096,586726,346700
2016-02-23,3092895,361877,736813,86527,1164749,915350,253359,387070,382900,146796,559487,332154
2016-02-16,3102033,375629,762342,84556,1149008,949591,255434,400327,383592,132647,553303,311745
2016-02-09,3067305,349098,728691,96917,1161957,969362,270131,404283,366329,98520,549479,289386
2016-02-02,2989501,346535,785889,93075,1151031,927778,261112,415611,335510,74019,508336,304869
2016-01-26,2899270,379786,732607,84088,1119151,955121,241601,390849,353021,57330,473930,278914
2016-01-19,2863447,312908,717902,86534,1099697,914899,269393,385625,329119,53375,514415,266428
2016-01-12,2745684,331859,597909,87850,1064281,866036,290475,316899,325631,51157,478554,279551
2016-01-05,2573728,327433,630899,82158,1050217,761632,277844,243284,311833,35781,423227,277182
2015-12-29,2506414,336708,623583,80888,1108270,696605,274977,224302,325372,27257,347251,268096
2015-12-22,2550333,368001,636884,78400,1065870,727860,278326,229348,323340,32322,383572,260346
2015-12-15,3144839,465308,679497,157289,1028223,692811,356067,399381,391161,239736,361454,358778
2015-12-08,2933232,452484,736480,140152,1048969,642192,291293,449584,401582,181698,261467,291576
2015-12-01,2906354,417509,757646,123088,1080511,658243,286903,503778,391444,108797,278448,311220
2015-11-24,2876955,396855,769672,105459,1092601,672850,286815,513605,372170,91868,288869,313423
2015-11-17,2875410,355877,853905,113958,1099102,670313,271100,540052,352310,70780,321747,296282
2015-11-10,2926441,372148,911398,107173,1199281,661746,238909,536867,374846,76794,298020,307733
2015-11-03,2860279,331533,858985,100109,1262995,662829,235256,494706,381722,82896,249683,318984
2015-10-27,2845888,326542,876277,87908,1229222,671867,237992,476714,380443,76526,289501,310968
2015-10-20,2978653,315924,947265,85379,1194864,716882,260791,552737,378287,66581,381564,307137
2015-10-13,2935847,342571,968404,73459,1150677,715902,263710,540244,357502,51260,400616,305336
2015-10-06,2931539,355250,959888,55761,1075361,743614,255704,591508,354339,44865,427164,305734
2015-09-29,2916818,442754,901838,66580,970069,808514,274084,573435,342915,33581,425409,263965
2015-09-22,2885655,391787,873278,55151,977399,819451,290521,586966,314586,30655,435191,275024
2015-09-15,3538131,365093,890865,171393,1026253,839326,351064,637896,499361,153589,706233,297889
2015-09-08,3282448,401426,870770,108118,996867,829955,289130,601598,490404,39824,722647,296547
2015-09-01,3220963,460622,845419,123313,1001778,787307,280594,552055,578294,34753,655684,294701
2015-08-25,3147605,505566,761525,141686,1085613,745605,263613,408077,676746,36567,596355,289585
2015-08-18,2843824,464642,820367,111262,1144190,568381,262285,313974,577133,16887,428424,267775
2015-08-11,2779583,446474,825410,95460,1154164,558924,254191,301589,547455,7562,417758,269369
2015-08-04,2711872,440861,790537,88229,1135574,543542,257700,283348,529774,10883,393774,264872
2015-07-28,2705198,459825,778391,88058,1164534,539786,263691,250568,549361,12897,365309,256404
2015-07-21,2651956,415523,788568,84843,1205332,507574,241905,225981,534887,12814,368945,270883
2015-07-14,2630905,374328,780160,78005,1188726,523314,262344,232843,504513,9545,385472,262971
2015-07-07,2686827,374412,824223,77189,1190322,531332,260303,251554,502113,7783,430797,259351
2015-06-30,2641281,408673,832735,85668,1178706,519821,263300,247125,472107,7605,354462,242719
2015-06-23,2575407,342256,812196,73971,1237200,485196,262969,239030,483766,5106,317591,252355
2015-06-16,3213131,467464,812754,156189,1150918,559646,331806,238184,648064,174737,575440,281809
2015-06-09,2971541,451318,807197,126624,1209468,563794,248874,225204,596508,130134,465785,252304
2015-06-02,2849220,443017,741280,133762,1258847,538566,220381,206661,631331,75961,399438,255022
2015-05-26,2782314,417023,752986,131208,1245080,520935,226699,206229,590247,57576,389699,257123
2015-05-19,2770193,437340,711512,131350,1260746,511579,216556,191466,642469,52427,374904,258128
2015-05-12,2756816,428068,729143,120898,1237641,528117,217562,190709,633148,49729,401271,244124
2015-05-05,2745079,422587,770747,122225,1229592,516499,208102,187021,592546,47765,416327,248959
2015-04-28,2745013,447341,731820,117509,1272620,539431,192040,180985,643412,45011,380335,239943
2015-04-21,2716999,451535,726909,109106,1248487,537866,193419,177301,641743,42275,385100,236911
2015-04-14,2691356,431488,748491,94469,1264626,517696,204543,183909,634271,39836,359040,234674
2015-04-07,2671481,411325,755103,93218,1242310,517384,225642,182567,612598,27010,371274,231525
2015-03-31,2663980,425456,776031,102374,1244945,518005,219478,193285,594581,11245,341177,224676
2015-03-24,2631895,382354,752678,116087,1284145,521122,207636,197137,588276,6430,310529,217788
2015-03-17,3423320,511369,842592,148643,1254989,597721,299536,227945,809456,226025,626646,236654
2015-03-10,3181958,547967,895327,109893,1249496,576237,220049,231205,798014,92228,595279,242317
2015-03-03,2982284,526372,811887,122888,1289425,517454,208232,202619,794785,38724,464571,236781
2015-02-24,2886254,496486,780969,100177,1316528,494220,207651,184975,809846,25282,433804,230260
2015-02-17,2811472,500225,765675,104308,1289483,488940,206326,164369,796629,17587,399566,218082
2015-02-10,2791625,514128,775013,98899,1300323,521101,182175,160825,768251,17044,386224,222157
2015-02-03,2734995,493941,745059,91193,1306369,515806,186154,155402,750345,14624,354799,222835
2015-01-27,2701901,483251,681386,96821,1325268,474620,201922,164167,796636,15425,280192,215286
2015-01-20,2707586,499290,686843,96617,1305638,492649,201448,166950,792657,11532,295391,210109
2015-01-13,2714557,527316,702010,94986,1341198,484711,192275,169590,799405,12353,252107,210889
2015-01-06,2749558,581047,686216,80155,1324782,481802,207235,169837,855931,10876,246252,212922
2014-12-30,2750182,538445,728081,79301,1378656,465347,170164,186235,855539,12354,236010,231572
2014-12-23,2739124,534734,720658,77083,1370315,482957,180262,192761,838775,13627,222287,207715
2014-12-16,3295783,707002,723084,167534,1292526,596170,250414,170690,813628,235566,279215,263643
2014-12-09,3105541,642024,785084,140696,1375726,545671,193133,172600,836098,159574,270100,226842
2014-12-02,3111438,658053,862859,125579,1378844,541906,180641,199051,824274,127881,283849,231433
2014-11-25,3086154,581613,847476,128550,1400287,544616,176793,201794,798118,132125,301872,239046
2014-11-18,3024708,573195,835575,120846,1379330,539515,181308,201516,816968,103378,303737,223572
2014-11-11,2920705,554773,837438,114033,1321920,540380,188487,215477,759476,62562,307582,220901
2014-11-04,2879808,530110,842597,103901,1299927,552977,193264,214552,716205,49652,329074,225613
2014-10-28,2882162,479376,970197,79341,1322616,540770,195029,225881,639247,34241,386187,231184
2014-10-21,2829815,448436,991619,60051,1299141,526142,209316,232412,590561,23488,395965,240362
2014-10-14,2829396,548439,890818,88082,1282618,532029,230440,198048,646707,20026,284792,215456
2014-10-07,2775750,525602,905870,90344,1291606,490526,242103,208740,610591,12981,232038,230647
2014-09-30,2799895,473681,906028,98970,1352881,476107,246109,200183,633049,15951,245607,230704
2014-09-23,2799012,451038,909420,93060,1386756,463969,236385,214385,651689,13043,235649,227600
2014-09-16,3658403,582531,1049620,177983,1303740,484859,341341,244003,799048,305223,491702,267830
2014-09-09,3245197,549406,977513,142850,1303723,476562,253816,257194,791151,134107,412120,242908
2014-09-02,3081045,526007,963340,116435,1309963,465769,232411,253834,787150,42064,400244,248644
2014-08-26,3027601,517469,952373,109553,1322772,464934,232512,233699,786822,35119,374548,240641
2014-08-19,3004564,524561,993462,95495,1317425,464094,224670,223217,755120,35108,377848,241889
2014-08-12,2959433,523915,986809,92097,1288935,462840,230759,207640,744844,35235,376332,222830
2014-08-05,2932157,548417,962171,97595,1273071,450407,236132,198447,733495,34374,341256,231021
2014-07-29,2972352,479430,968927,115968,1349737,410104,225446,215095,766890,38654,326194,232884
2014-07-22,2959472,496014,933760,115154,1341966,406484,229803,211146,794242,29619,314120,237346
2014-07-15,2937915,470996,939589,110291,1341807,403634,230023,225784,790689,28774,294978,231362
2014-07-08,2931095,442266,994698,95756,1342757,406324,212839,257411,762293,21109,327431,233245
2014-07-01,2941198,459645,991794,88427,1350572,426478,198853,256113,780272,12865,331811,227601
2014-06-24,2864180,418086,994539,87436,1355296,403350,199949,259249,746827,6497,304804,225726
2014-06-17,3542606,583446,1040648,222729,1297706,374879,260227,316752,902836,211887,413664,246096
2014-06-10,3215901,530797,985490,145780,1334860,364200,200755,282890,907552,60229,419149,270855
2014-06-03,3090854,523101,940213,128980,1344724,381113,194389,249931,903252,30906,380545,252237
2014-05-27,3042386,510091,914835,117671,1301021,382356,235874,241663,870547,26902,365519,253271
2014-05-20,2964178,487688,926725,114718,1271398,385608,246914,250143,822003,15949,351704,226200
2014-05-13,2952843,508172,899972,110911,1297456,379967,238146,230187,840324,11951,330705,236127
2014-05-06,2851024,488370,872421,97175,1282981,391718,229264,237090,800126,10925,283389,222586
2014-04-29,2852227,501794,837504,86366,1265628,378667,229952,228751,870105,15057,297495,213766
2014-04-22,2793289,501410,844658,76820,1275479,384703,207057,218761,835912,8565,288717,223845
2014-04-15,2808434,467503,843015,90420,1296443,410920,204100,222387,834138,10509,289646,218247
2014-04-08,2760817,423830,823723,91397,1322107,391072,193884,212307,859101,13980,272698,205964
2014-04-01,2801019,471774,846655,87650,1341138,368907,185797,218892,840808,7577,272365,227417
2014-03-25,2801131,446653,875058,84480,1351769,376532,192458,218619,818898,10016,256783,216748
2014-03-18,3878357,632513,1037709,194634,1301308,458725,302951,294591,969417,334501,557664,248167
2014-03-11,3368513,559171,1035810,123160,1276794,437763,203689,285700,910100,135747,574112,245976
2014-03-04,3301075,601829,1051941,114131,1260456,450879,196789,300681,919010,73990,544062,237628
2014-02-25,3190988,573234,1003564,103664,1237923,455667,201079,267709,914035,45457,543765,227133
2014-02-18,3163772,556690,1020978,98906,1287102,427487,199878,262169,891338,45765,512671,241922
2014-02-11,3078305,551982,999244,81778,1285435,436064,198862,242962,858325,39625,460245,220279
2014-02-04,2985967,599042,914463,86641,1226807,490647,208069,224615,856374,32947,386534,189893
2014-01-28,2912005,557384,873135,87759,1263308,436765,203771,228418,863379,34054,322428,187026
2014-01-21,2871444,517028,865161,84592,1341463,402426,174703,244770,887235,33424,248525,197736
2014-01-14,2885511,543684,830570,92972,1349206,395064,166929,233338,880848,31476,240151,218990
2014-01-07,2790363,512931,764062,86250,1315307,389102,166174,215413,864500,29145,242502,230507
2013-12-31,2789364,519279,780883,86003,1309577,389137,165125,226679,814872,24872,236603,250961
2013-12-24,2750132,504329,774351,69744,1302504,408159,162377,230168,843900,23623,240561,218909
2013-12-17,3368625,660265,698476,243647,1230888,476882,261099,176411,848422,303080,278372,202504
2013-12-10,2947491,607440,748668,165078,1223235,433406,199516,191914,801520,60214,312437,242422
2013-12-03,2917291,645803,750461,139811,1198799,435472,195422,180859,748637,93150,268286,224334
2013-11-26,2864468,620191,751708,120133,1228915,442665,186404,167228,768321,74248,270627,226747
2013-11-19,2882916,612867,754914,120083,1235657,441636,187714,171439,774377,62307,296767,236209
2013-11-12,2811253,614815,744366,99605,1234070,432708,190301,152546,758523,56197,272022,241916
2013-11-05,2813333,604045,749336,97436,1238446,442099,195659,144346,790451,51633,292303,228000
2013-10-29,2771653,564238,733867,85276,1263419,444183,196068,137713,780541,46129,286135,232047
2013-10-22,2732821,563340,717566,77837,1220183,474821,195538,163450,779143,38877,286518,234143
2013-10-15,2690273,530394,714083,78392,1168072,483840,205557,151610,785990,28231,331953,194080
2013-10-08,2732549,510663,708625,99154,1173866,491598,214913,159057,811447,23067,345275,193192
2013-10-01,2623895,450746,699597,86936,1181053,457618,233334,142674,754365,17822,302436,196993
2013-09-24,2624099,430914,717646,85141,1227767,470480,213322,130688,751414,18635,316413,197558
2013-09-17,3337625,588831,889937,181414,1270304,482837,215417,115269,811884,247181,523458,272981
2013-09-10,3044856,552131,895934,100176,1248943,483147,215340,114822,739632,131471,495120,264171
2013-09-03,2986537,561164,874630,102046,1245045,538739,204931,117301,764366,75616,474537,236216
2013-08-27,2996973,535998,833694,120031,1271977,562171,218383,119528,783260,59287,420753,231917
2013-08-20,2929661,493736,794775,128500,1303650,554018,215934,115904,790014,52756,371685,219864
2013-08-13,2876427,481953,818942,111125,1348028,523267,197706,103128,755084,44630,339305,226995
2013-08-06,2844836,480094,806961,95337,1368867,511183,193901,104133,774828,47485,304137,231235
2013-07-30,2840740,523448,816102,73616,1377587,514013,180907,103082,803424,45726,303711,234635
2013-07-23,2813229,500058,825097,73710,1368069,517924,176534,94777,774049,39320,319796,224745
2013-07-16,2784081,496752,808545,72734,1331030,544407,175843,99875,746152,31958,340800,225525
2013-07-09,2723676,482750,773317,69256,1310487,564527,180147,107603,696341,32034,351123,227307
2013-07-02,2707222,493046,729018,78205,1268769,597541,196246,118645,672799,28754,327213,218862
2013-06-25,2729204,452291,691189,68874,1320813,652266,202655,109099,686912,21440,341709,218733
2013-06-18,3746507,496613,974240,235807,1512577,537360,233031,213675,875204,354282,421220,333095
2013-06-11,3397407,518301,920976,177950,1504277,564691,242620,223591,849681,132484,333972,329334
2013-06-04,3307852,552181,966205,174544,1523901,518023,230926,235767,858782,88526,256022,307057
2013-05-28,3384621,542299,1001385,174638,1560238,487247,213694,254819,1026197,91442,283009,223082
2013-05-21,3340104,556447,990454,152597,1534526,484029,219418,253771,1001571,79994,279743,235819
2013-05-14,3287763,628229,1009990,124315,1454321,493607,215550,224851,940310,81897,294828,247220
2013-05-07,3189841,634830,952278,94498,1438419,516334,218902,208853,918105,74365,275815,252310
2013-04-30,3087728,619861,892055,97393,1424237,524315,220537,173852,893096,67870,274121,238004
2013-04-23,3028179,541964,881170,94654,1418364,543216,220903,181005,845897,55782,308686,231076
2013-04-16,3032875,553239,882002,86050,1467930,533666,218591,182007,873257,55713,266905,233149
2013-04-09,3041311,542489,873625,73753,1457231,575702,221702,201069,866218,49270,309006,246980
2013-04-02,3010683,510897,902297,78190,1449993,526261,229727,214223,837470,41695,297011,255851
2013-03-26,2929558,503432,871979,59232,1437341,528784,214732,214594,850795,39279,272322,237770
2013-03-19,2845013,506631,828143,70152,1390430,540455,213577,199344,805377,35275,249513,234836
2013-03-12,3796609,631205,959715,183638,1307495,530023,271889,294362,935412,454265,422395,298252
2013-03-05,3275893,612160,916791,116506,1289261,541873,258285,307955,901311,111804,390175,268011
2013-02-26,3236746,529422,912897,101970,1436779,581395,249367,299493,892554,90511,358708,237603
2013-02-19,3147268,538702,924354,82239,1450599,551734,238877,378942,888504,64070,232230,236447
2013-02-12,3087242,473602,906002,68986,1463970,553938,241397,357647,888061,32092,282713,250332
2013-02-05,3001463,470803,878170,74112,1494436,556136,226817,305405,868294,30996,230336,238525
2013-01-29,2989252,454759,911351,65150,1545624,527961,211697,309847,856393,25667,214673,248527
2013-01-22,2946116,488404,910013,68171,1485463,531003,209103,306187,796229,21933,215664,280991
2013-01-15,2843412,431714,844804,59830,1440522,543243,214759,256069,806328,24994,262129,210572
2013-01-08,2799680,437863,795634,53263,1433596,553339,206451,247340,839534,18210,239266,199643
