report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2025-10-14,278830,53450,58547,11117,113663,30226,3638,41842,130857,4901,39745,32172
2025-10-07,285401,59939,67153,4187,117009,32809,3468,46502,134353,4173,39497,33673
2025-09-30,278188,61911,63535,5110,111777,32065,3003,43505,133340,3775,38463,31865
2025-09-23,274695,50088,76172,8838,111251,33195,4322,47760,108021,4094,37195,33207
2025-09-16,351421,75090,99094,35962,114781,32908,4350,55367,122744,13485,41530,35057
2025-09-09,296970,70821,95846,4536,114177,34186,3653,50200,118863,3190,39575,31882
2025-09-02,282221,64181,82811,3521,108407,32785,3984,50329,119227,3523,39447,31874
2025-08-26,284355,61174,78075,2153,111116,30939,4015,49753,132377,3555,42228,29589
2025-08-19,289577,56969,75708,4942,114540,31552,4882,52458,132352,4297,42175,31552
2025-08-12,303576,70831,87121,4654,116980,34716,3643,52665,132212,3206,40036,33497
2025-08-05,277507,58687,73312,4361,107468,30906,4279,45337,126578,3191,41099,30168
2025-07-29,281762,61680,83165,4105,103535,30272,4664,54789,120073,2927,37296,31517
2025-07-22,270972,49469,73398,4995,96346,30929,5289,49992,116122,2542,38964,32560
2025-07-15,271661,54088,74562,3774,98504,30303,3541,48891,119581,2838,38024,31707
2025-07-08,270422,58579,69668,6120,93003,31617,6124,47206,117968,2859,40146,29731
2025-07-01,265393,58273,73957,4434,90477,35431,6488,47980,108725,2677,40189,28988
2025-06-24,253330,48555,80565,6893,89165,39187,4424,46925,84219,1228,36687,31152
2025-06-17,311779,55516,100288,17095,94954,39512,5656,57205,72664,23743,37084,45476
2025-06-10,276888,57702,98617,3304,92286,38602,4178,63054,76121,4372,37454,43119
2025-06-03,277034,55854,106034,4020,93035,38773,3654,60145,68881,5122,37275,42491
2025-05-27,275143,59208,106976,6239,90050,38667,3851,62286,63328,4747,36839,43696
2025-05-20,279368,59596,112289,6686,87928,38586,4521,73255,60448,4840,33720,44527
2025-05-13,283667,63527,117514,6416,84784,41464,5934,73693,59349,1918,34258,43652
2025-05-06,258249,58695,95365,6244,81590,40481,5997,56739,58754,3387,31046,41139
2025-04-29,246874,51301,77657,5163,83296,43576,5318,53516,66022,3651,32433,40004
2025-04-22,242084,55399,55727,4560,84823,51147,4739,44889,80519,3222,33405,33840
2025-04-15,235406,50242,63635,3972,87831,48006,3229,43320,75399,3195,30750,31711
2025-04-08,254563,67920,62300,3649,86968,49741,6152,37898,84731,3555,35189,29022
2025-04-01,247658,48832,79374,2575,92734,45284,4783,40641,77881,3008,41232,27898
2025-03-25,224189,30225,66115,2497,89845,50112,4065,42142,63762,4046,42020,26826
2025-03-18,301517,67212,66155,19397,83175,49232,10926,33981,99974,9268,48736,30273
2025-03-11,303084,79012,74346,8680,89490,51022,7508,31452,123584,4137,50223,26230
2025-03-04,288147,66893,78548,3993,98027,49497,5118,30430,113543,4541,44972,26516
2025-02-25,286114,56135,84006,4426,103665,45133,4673,35302,110037,5022,45463,28924
2025-02-18,289760,40127,108348,3340,109185,42730,2947,42759,89229,5295,38847,31916
2025-02-11,263509,39736,92040,2464,106956,41743,3992,38275,84534,4727,38295,28871
2025-02-04,259061,42084,90836,2707,100914,41668,4076,34956,83161,4421,39452,27619
2025-01-28,267882,44031,93956,3521,100698,41626,4573,32193,85233,4672,41209,29142
2025-01-21,254361,40151,80303,2897,96783,35773,4247,32931,96574,5353,43768,25603
2025-01-14,253879,44226,81635,4068,98754,33234,5280,31410,94423,5034,40041,26525
2025-01-07,241165,37329,76409,2982,95537,30317,4285,31364,94000,4550,40657,25685
2024-12-31,252471,40614,72668,2388,97191,28566,4681,29736,114262,3513,42767,22934
2024-12-24,246014,35424,79764,1787,93657,28200,4394,29442,99153,3017,40753,26520
2024-12-17,324728,46081,100499,15879,97744,26080,7537,44910,119247,20044,42919,31827
2024-12-10,291787,45619,92847,5090,102609,23160,3218,48294,129171,6678,42649,28358
2024-12-03,293572,45128,95752,4567,103761,24551,2759,56364,128481,4853,39675,28401
2024-11-26,275658,37393,82327,6417,100730,24546,2981,55087,124515,4839,37657,26701
2024-11-19,275071,36369,75604,7184,100560,23470,2707,50126,125350,5729,39446,27087
2024-11-12,277197,39192,87654,6378,101654,24693,3033,48248,113620,5592,40901,26918
2024-11-05,252753,36844,75555,7484,93437,25939,3793,45026,105948,4324,38511,26945
2024-10-29,257382,41465,83795,5295,93298,24107,4113,46607,100554,4040,39683,28567
2024-10-22,245897,30615,78317,7143,93220,23909,3737,50257,92966,4204,38704,28242
2024-10-15,241191,28919,83858,3983,93147,24423,4741,41325,85557,4851,39446,28441
2024-10-08,250139,31188,85147,4732,94275,22536,4332,35526,90729,4081,39326,27867
2024-10-01,234108,23798,74932,4011,91944,23223,3457,35488,90052,3887,38757,27830
2024-09-24,227746,26508,72809,2124,85670,21153,3739,33555,92593,3771,39603,26219
2024-09-17,267450,24118,78630,9183,76900,22998,11956,32186,97288,13417,42112,28417
2024-09-10,259424,34157,69636,9923,82071,24075,9557,29593,104530,7737,40496,28280
2024-09-03,254089,26818,74640,6184,88481,22064,7113,31002,102851,7528,44849,30019
2024-08-27,244523,27872,75488,5847,95771,22930,5732,27784,97072,7884,41117,26357
2024-08-20,244230,27735,83485,3820,95604,24908,5352,28322,85499,8351,38994,28170
2024-08-13,244061,27952,73278,3196,95500,24906,6592,20157,95689,6779,40833,28096
2024-08-06,249366,35061,69129,4098,96589,26567,6838,16885,105996,6982,43363,24473
2024-07-30,256592,38411,69285,6025,102423,30397,7100,18515,98543,6809,52146,28320
2024-07-23,243913,39105,71478,3366,103709,28175,5838,19134,88487,6304,46155,28362
2024-07-16,256571,39874,82573,2879,112747,24887,5757,24315,91716,6958,42513,29695
2024-07-09,264298,41381,89388,2388,112226,25600,5022,32556,93063,6566,42436,31934
2024-07-02,258776,45611,89413,2828,108041,23073,4976,27820,89869,6931,43041,32635
2024-06-25,246417,41822,82230,3940,108644,20811,5325,27331,82955,5944,41034,30169
2024-06-18,334035,42251,99864,17339,100894,24825,11743,36489,66045,50292,44152,36155
2024-06-11,258002,36718,83929,6508,104253,22448,4440,45292,74380,10675,42031,33687
2024-06-04,246536,35214,72013,4872,107555,22693,5190,31466,74080,9458,43392,32362
2024-05-28,254317,40340,85768,5375,110778,19326,5047,32319,78439,7942,43934,33525
2024-05-21,249754,42742,82648,4074,104579,18897,6816,32176,71254,7345,44385,32216
2024-05-14,248611,43840,98807,5289,100120,18097,7635,37760,65066,5040,41056,33158
2024-05-07,235162,42643,90577,5457,99007,18613,7361,28724,62116,4642,40762,34534
2024-04-30,253154,45119,96418,8593,96683,22507,7787,33078,66569,5949,44588,32803
2024-04-23,256222,48332,92589,6484,104111,20794,8312,30069,76086,5086,43786,31433
2024-04-16,255698,47751,96158,5527,107558,18746,7325,30830,72552,3243,42958,33593
2024-04-09,260430,50437,92245,5653,108088,17696,6851,36149,83634,2340,42695,35735
2024-04-02,259439,53391,96408,4233,105990,23451,5723,37901,78717,1959,41324,34559
2024-03-26,254474,53764,100006,2921,106794,23599,5576,37121,78108,1945,39925,31722
2024-03-19,250194,54889,91538,5248,108027,20817,5571,28419,73811,1959,39354,32988
2024-03-12,331912,57635,122592,14850,107944,24812,14029,52001,83338,27261,44899,37650
2024-03-05,289047,53263,109546,7816,107847,25540,4778,54594,92397,10622,41559,32043
2024-02-27,288075,58410,106124,7463,115900,22499,4823,45535,103597,6270,39468,32012
2024-02-20,287130,58626,93252,6159,117737,22345,5050,45838,112052,4093,42460,35589
2024-02-13,295946,61123,98093,5279,121232,21449,4505,47737,121608,4692,40984,35847
2024-02-06,285062,56079,89201,3149,120557,24425,4197,47235,118545,3778,39191,33640
2024-01-30,294510,60992,87647,4804,122529,25136,3275,51367,127131,3189,41844,33202
2024-01-23,289392,57307,93684,4270,117894,23690,4552,53483,115185,2494,40001,34890
2024-01-16,273460,55243,89270,2434,112243,26608,4587,47900,98079,3925,38187,36025
2024-01-09,277732,51636,87809,2471,114263,26154,4225,48814,102635,3666,42040,36215
2024-01-02,272832,46998,81924,6934,115669,26698,4266,48210,106212,3497,40241,31969
2023-12-26,278055,48289,92731,4438,110160,19524,4770,57515,107159,3595,40310,34693
2023-12-19,276654,44763,89538,5378,109265,20143,5156,58391,105213,2895,39029,35445
2023-12-12,337236,54937,95751,10972,99764,18643,11906,59632,97900,40155,44538,41825
2023-12-05,277746,46370,72326,11367,107327,17805,5457,54064,108214,2995,41346,36168
2023-11-28,293315,46913,49046,8353,111274,15948,6803,53035,119748,2508,42502,38878
2023-11-21,284312,43581,52647,8250,109690,16983,6897,49906,110335,2205,41796,35555
2023-11-14,273787,46141,51049,6913,100730,16433,7155,47225,100185,2059,39612,37895
2023-11-07,268597,61816,51674,6021,88298,23030,7553,49941,86287,2000,35524,42882
2023-10-31,259306,50596,59168,4782,80190,34507,7394,59692,72594,2272,37843,37988
2023-10-24,253055,47805,61689,4908,85950,24944,7659,51220,75249,1569,37947,36278
2023-10-17,256786,45427,59306,5686,84676,23093,8134,44440,80733,1249,36410,38718
2023-10-10,256528,42670,60851,6250,83103,26766,6913,47724,76413,2175,38296,39176
2023-10-03,254924,45271,65202,5016,81295,32429,6463,46979,70851,2168,38421,41502
2023-09-26,241018,41194,69386,4318,84538,26015,6082,44788,67322,2258,39946,39800
2023-09-19,236252,45970,65430,2371,87818,19513,7714,41750,73138,2439,36781,37887
2023-09-12,303321,48275,77439,14018,81069,30492,10025,52876,57386,36715,44891,44439
2023-09-05,274701,55291,82511,14121,86327,25255,7686,57498,62120,5481,38035,45889
2023-08-29,265968,50504,77544,14095,87566,24112,7320,52030,62612,4589,39320,44574
2023-08-22,263420,46240,74750,15326,84561,29117,7443,50150,61876,3450,41655,41051
2023-08-15,267495,45788,81138,13047,91336,28898,6082,51602,67705,3436,40682,41135
2023-08-08,267797,44518,101156,13988,93470,27381,6070,52707,62485,3204,39533,42281
2023-08-01,262908,44192,98062,13882,95570,30815,5176,47734,61088,3358,39279,39741
2023-07-25,260623,44967,85132,12142,94651,30938,6008,44825,72457,2928,42387,39344
2023-07-18,264119,52174,84284,11712,96025,24979,7584,37720,75395,2952,39322,44914
2023-07-11,259491,48690,85525,10860,91820,28126,6972,39593,67485,2618,40206,43141
2023-07-03,248698,46809,80314,9567,90950,28692,7357,36635,64746,2766,40005,41580
2023-06-27,256666,51929,77563,6595,90214,25455,7560,40690,72091,2833,40479,46350
2023-06-20,247591,53997,71384,3574,92743,25816,6505,36909,73518,1385,39361,46482
2023-06-13,322087,59597,103639,19716,92267,21853,10759,48578,58364,24542,39897,54325
2023-06-06,306736,74167,117233,15982,95183,23056,7359,43256,68172,8299,39578,50897
2023-05-30,298403,70871,115887,12525,93268,28824,7986,44623,60479,6778,37626,51022
2023-05-23,275175,64099,101252,10438,90766,32184,8755,43591,55598,5292,38954,47794
2023-05-16,273355,63768,95174,9979,88753,37925,9637,41301,51628,3565,37405,50211
2023-05-09,255173,56710,87392,8520,82681,38373,9486,34579,44637,3512,36178,46643
2023-05-02,246962,49879,84684,5935,81803,38832,9341,36256,41188,2707,33832,46621
2023-04-25,247654,51598,87590,7004,79224,38074,9838,40422,41907,2924,35188,43787
2023-04-18,245059,54568,86193,6940,81209,42596,7978,41477,37587,2855,35128,44218
2023-04-11,237470,48720,84931,6630,79593,39338,8603,40601,37534,2824,36868,42658
2023-04-04,232186,46145,90486,6658,69137,36464,7953,42278,28338,2342,51175,45346
2023-03-28,220074,41075,81969,3256,74720,50400,8114,46923,18398,1205,33614,41112
2023-03-21,214876,43411,73840,3363,74903,50562,8795,43438,18463,875,31697,43435
2023-03-14,306461,65156,71184,17350,73935,53880,13534,61692,31013,20006,44175,72755
2023-03-07,260810,59788,87644,6932,71463,47212,8066,70161,31962,1763,32977,56627
2023-02-28,268253,58658,89854,6259,73978,49795,8525,76744,36907,1410,33999,52174
2023-02-21,268297,58301,93137,4960,75605,42130,10251,75857,40071,952,34896,55447
2023-02-14,276184,58982,104828,4098,83332,37354,7789,78647,42734,1030,34904,55417
2023-02-07,279306,67375,106342,3690,88290,39391,7865,71879,51959,1464,31398,46631
2023-01-31,278449,61614,89943,6052,89321,51290,7750,73016,48610,1299,30935,47130
2023-01-24,273887,58034,87343,6394,88155,52070,9755,68143,43761,1141,32846,44664
2023-01-17,275015,62729,80707,6288,85630,57478,9495,67087,45495,1360,32760,42671
2023-01-10,253625,58130,70408,5375,80035,62578,8593,57402,46310,1708,32962,38739
2023-01-03,244658,58604,60419,4732,74060,68315,8971,49729,41408,3722,34484,40023
2022-12-27,250781,55492,70797,4881,77709,68324,9390,57119,39875,844,34527,38613
2022-12-20,245045,54712,62794,4513,79662,68658,8217,53807,42983,1060,35754,38985
2022-12-13,312984,44423,75194,41676,80650,61006,8648,64069,34945,27172,36975,43394
2022-12-06,250102,45490,77637,5425,80681,60357,6498,62693,33455,4471,36335,44831
2022-11-29,254245,47659,78138,5086,76706,60890,6847,67093,32427,4787,35060,44759
2022-11-22,252712,48654,76002,4037,78435,57571,7610,62439,32731,4919,36834,43321
2022-11-15,268428,50543,88483,4965,80205,56465,8986,70255,32778,4986,35634,43724
2022-11-08,273054,55002,89105,5334,77131,68750,9346,77222,17493,4496,34149,47879
2022-11-01,282466,59164,91130,4621,78807,69758,8863,81825,17901,3702,33749,47572
2022-10-25,281590,59536,92800,2790,81202,73721,8844,78882,17450,3363,35422,51770
2022-10-18,274388,58125,71437,5166,78545,78681,9469,73306,18677,3542,34309,48026
2022-10-11,281284,57979,77822,4099,78991,82555,11140,78780,12213,3780,34255,52254
2022-10-04,272171,50625,70637,3092,71489,84687,10809,87622,9984,1185,36520,54089
2022-09-27,282054,51285,83312,2645,74137,84831,8849,97992,8477,1019,32818,57243
2022-09-20,271815,46345,87205,4470,74235,74355,7472,98360,12483,537,28531,53598
2022-09-13,314969,53012,101049,16336,75342,66376,7213,92584,10621,19465,38679,66030
2022-09-06,286754,61842,96694,5015,80092,72918,6139,77852,18358,4753,35685,59600
2022-08-30,263641,50675,88760,5732,87252,62262,7128,64812,20750,3401,32035,55992
2022-08-23,262158,50101,90339,4312,93916,54408,6998,58272,30877,2730,31550,50604
2022-08-16,267796,44206,104853,5864,99862,50223,6124,65488,17126,2887,30163,52531
2022-08-09,258784,45081,99398,5188,88895,50947,7727,66934,22334,2470,30221,50129
2022-08-02,262325,52728,89224,7247,87693,64132,7832,62492,28651,1757,30452,46070
2022-07-26,267158,51502,88292,7179,90294,66935,7689,58975,38807,1480,33962,40298
2022-07-19,256388,54560,80168,6196,82941,68513,7850,57667,33864,1115,34491,43053
2022-07-12,254260,53362,82432,4213,84162,67716,8663,57335,31197,1059,32410,42237
2022-07-05,259449,57344,73263,4910,79179,70241,6940,57022,44721,1292,35380,40356
2022-06-28,248045,56558,75548,4931,81914,61182,6948,47022,42463,1094,35528,39788
2022-06-21,236624,52559,66582,4815,79534,63666,6336,38911,34604,965,38577,41797
2022-06-14,302267,61567,81001,18988,78178,63043,6904,64636,45105,16646,45177,52649
2022-06-07,268293,51532,86922,3026,79046,57498,6164,76091,42760,2989,33601,49629
2022-05-31,263080,48239,80106,2218,84781,62577,6222,72535,46224,2403,33375,42861
2022-05-24,255244,51886,66349,4400,77931,64550,5328,62575,49490,2292,38004,40631
2022-05-17,243553,55014,52989,4027,74683,62687,6902,51112,50680,2457,36023,41958
2022-05-10,249921,61804,52194,4981,71521,59957,8327,51380,54824,2531,36309,41679
2022-05-03,226722,49744,54819,4287,72031,48121,8102,46593,47988,941,32176,41901
2022-04-26,236977,48537,59896,4186,71860,48896,9458,52832,46126,1097,37114,43226
2022-04-19,237109,47473,72012,3436,76385,44405,5837,57263,43068,1121,31779,44099
2022-04-12,228302,47142,75179,3153,72050,44129,5442,57311,36861,757,31463,44565
2022-04-05,232689,37633,92938,3135,77067,39916,5894,68107,24200,739,30124,47735
2022-03-29,223320,31433,86160,2435,70800,45216,5110,73515,14835,649,28742,51551
2022-03-22,212808,31043,70492,4504,63260,48994,5379,68455,16043,687,28314,47795
2022-03-15,264733,53805,50902,15536,58460,63051,5671,64662,41768,17525,35781,49779
2022-03-08,248009,61795,46107,4437,60789,62398,5552,66169,59430,1370,34709,46934
2022-03-01,249537,54527,45619,4203,66676,64091,5353,73655,52456,1661,32438,55987
2022-02-22,257929,56665,57857,4676,64606,67136,5197,69890,53680,1220,38508,46839
2022-02-15,235945,58365,53352,4229,63363,60616,4482,61278,41769,1172,33484,48816
2022-02-08,233767,53194,49853,2738,63801,63306,4587,62585,46120,1159,35919,47177
2022-02-01,239334,43780,52157,5896,66491,60357,4706,69195,44207,1025,36584,47593
2022-01-25,243347,61464,47679,5568,73024,55176,4922,41923,72075,1103,43342,38393
2022-01-18,235810,51366,53453,5289,74249,49458,4099,41049,63221,1070,41202,41725
2022-01-11,220222,45935,48243,3373,72744,47083,3824,40419,57348,1515,41033,39299
2022-01-04,210931,35097,45095,2913,74755,33669,3695,44292,76702,1115,39737,34570
2021-12-28,211097,32778,48881,1495,74926,37671,3571,52497,69779,798,35448,34517
2021-12-21,208070,36515,43320,1939,71272,43901,2853,45341,66064,696,37621,35710
2021-12-14,269716,52818,52587,14601,67698,39968,10123,54921,84213,11116,44448,43708
2021-12-07,251880,50141,54417,5395,73962,40157,2752,63899,87713,3967,40430,41323
2021-11-30,258476,51046,58319,3630,81474,42263,3592,67945,86472,3737,36787,45269
2021-11-23,258727,53188,60562,3035,75604,38980,4330,67252,87062,4120,40183,45425
2021-11-16,264338,56569,75565,1779,77003,36285,3622,74300,89951,3145,38313,42222
2021-11-09,262897,61363,70161,2094,78737,36992,3733,70435,91500,1278,37267,43424
2021-11-02,255587,60882,63786,2430,71353,39405,3567,71280,85433,1152,36010,44990
2021-10-26,245510,58026,63888,3131,66439,39731,4128,64937,78396,1132,38307,41465
2021-10-19,237365,47404,57630,4330,67435,42274,3718,68092,66853,1071,36648,44019
2021-10-12,230615,41517,55648,4114,64642,51068,4884,66051,59154,1055,38670,40728
2021-10-05,225151,35557,57509,4596,64135,48994,5058,65638,50749,876,39085,41883
2021-09-28,230609,36382,62174,4487,69453,44818,4601,64075,52060,1166,41162,44228
2021-09-21,222302,41480,55741,3399,74690,44851,3407,52309,61941,468,37136,37398
2021-09-14,277699,48653,77642,12576,71450,42837,10407,59833,50404,22954,40450,47465
2021-09-07,234329,45146,74565,4652,63395,43051,4247,65092,43138,1533,41005,49837
2021-08-31,230598,41144,73419,2923,64860,44172,4650,69434,41290,1510,36684,49353
2021-08-24,227123,38426,71282,3393,65066,43356,4626,69889,41105,1174,34185,50175
2021-08-17,234502,29395,80419,6076,65104,47574,4764,85234,35513,848,34286,46807
2021-08-10,233359,30037,77931,6808,62488,49027,5577,82364,35687,784,34086,46523
2021-08-03,223043,38446,75229,4335,63955,41591,6377,64660,38642,823,33292,43930
2021-07-27,234722,53698,81676,3997,62298,46279,5660,63603,40249,773,34607,43249
2021-07-20,234532,61207,77431,1763,62028,49096,4971,55800,42385,1620,35733,43720
2021-07-13,232282,48594,77571,3206,63194,43877,4905,70099,37883,773,31534,49211
2021-07-06,228288,49407,72149,3225,61516,44342,6178,64925,37402,824,32891,48622
2021-06-29,224134,56697,72641,2744,56771,45341,5982,57434,35749,1178,34023,46649
2021-06-22,223769,62490,70153,2799,55144,50879,6579,52124,32900,1169,34576,43707
2021-06-15,288897,66679,86892,14983,58831,54377,9743,71602,34728,20587,38994,50728
2021-06-08,238155,52023,80936,5475,55367,50964,5045,73795,31613,779,37619,46905
2021-06-01,238373,57404,79277,3716,49133,51183,6701,74907,32215,889,37164,46179
2021-05-25,233388,53862,79533,3069,49158,49321,6872,73101,30379,983,37390,46413
2021-05-18,227977,55393,74812,3584,46795,48892,7181,67060,30664,969,37611,44349
2021-05-11,227436,50991,79685,3562,50144,38936,6007,70088,31612,1286,36658,47080
2021-05-04,237240,60277,89168,4638,50764,37600,4785,69189,36843,1072,38816,46401
2021-04-27,217879,53393,73358,2100,51077,33544,7029,60435,41638,874,35574,41961
2021-04-20,218144,61494,71773,2361,53222,34451,7629,47764,44018,754,37377,38884
2021-04-13,214302,55631,76007,2801,58575,39171,5479,47714,31671,579,35513,39774
2021-04-06,214588,52895,81002,3149,61618,42177,5554,48222,25810,476,35071,38405
2021-03-30,222230,45922,84645,3190,55218,45524,5964,71601,22754,556,32175,39626
2021-03-23,221777,46733,84779,2109,57748,46919,6891,67838,23243,619,31917,38576
2021-03-16,257385,49093,87970,9242,53611,50700,12184,74758,21724,11419,36281,43727
