report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2020-07-21,636212,59583,74578,6165,385659,72042,20714,26776,404926,2561,95944,40323
2020-07-14,604982,53992,79311,5619,372201,77041,18067,26642,372706,1416,92064,40912
2020-07-07,593341,49579,76501,4000,352516,84610,16710,27430,354567,10924,88744,37211
2020-06-30,579738,45082,76489,3088,351181,92171,16703,26432,334405,10643,85897,37724
2020-06-23,585421,52353,67326,3015,345739,90847,20846,27230,345072,10372,83145,39053
2020-06-16,574939,47845,66789,3264,344850,89413,20677,26123,335609,10392,78692,40789
2020-06-09,592915,51348,84377,4187,340150,86791,22966,38029,329966,11160,83722,45653
2020-06-02,583384,52066,83119,6954,332769,98620,22164,36698,304195,12420,81354,45396
2020-05-26,556749,52480,83302,3417,326808,106700,22889,40084,288477,1183,76117,45083
2020-05-19,547206,48455,79962,3106,318462,105510,23395,42690,281244,1049,77263,47231
2020-05-12,547329,51313,78126,2687,317583,98656,23182,44682,287340,1530,74491,46174
2020-05-05,541624,54435,78604,3685,316209,93995,21265,37803,287314,1632,75086,48775
2020-04-28,545082,55128,74633,3031,321211,91655,21504,36440,295274,1729,74725,46724
2020-04-21,546661,53217,72546,3000,329495,87086,21731,31161,306834,4969,72603,44448
2020-04-14,543361,51052,72530,3077,328993,86037,20855,30783,309033,4918,75880,41772
2020-04-07,554697,48500,76019,4060,335104,88094,20722,30805,309723,7501,81902,43927
2020-03-31,551752,43712,79721,4525,339477,84875,23625,35658,300144,8116,70978,44971
2020-03-24,571086,43370,85717,5455,353661,96182,22622,34420,294478,7112,81499,54140
2020-03-17,588116,38965,101775,4655,381361,97512,23761,35155,306928,4113,77524,43202
2020-03-10,659151,38294,145905,18922,407364,103946,30935,30452,284950,14757,90090,50295
2020-03-03,640357,42754,183133,15651,376688,142371,27891,29626,170652,35516,83992,52995
2020-02-25,625563,49751,195284,10390,371589,178431,31152,32179,122225,7070,90418,60942
2020-02-18,617487,48476,186683,8694,364356,176239,32218,31811,135546,5630,93068,59796
2020-02-11,612444,44521,178070,9003,374399,171729,30239,27850,145522,2823,90585,61342
2020-02-04,594698,46758,163930,6650,354830,176008,28535,30736,147847,2273,93262,56171
2020-01-28,598793,55726,159127,6911,348865,177105,27155,31072,158705,3029,93546,54835
2020-01-21,582164,46342,147131,6479,345091,156105,26703,26912,169292,5192,93620,53703
2020-01-14,571239,41577,150952,6541,341560,148751,26570,27371,165063,4718,91855,52238
2020-01-07,555940,42151,159703,5619,341010,139549,26807,25266,157726,2156,89917,53561
2019-12-31,557585,44827,172022,5414,338307,139559,27984,25642,144791,1398,89720,55325
2019-12-24,540395,42584,155491,4568,330683,152924,27634,25899,135424,1057,84600,52994
2019-12-17,542923,44265,148057,5169,338095,157942,26219,26947,137932,1199,77770,56114
2019-12-10,646417,45034,146272,10954,342508,170315,29794,32123,144361,69421,95841,66367
2019-12-03,590124,43557,137918,8622,344451,181222,30418,38562,150823,15513,88568,54971
2019-11-26,578450,41461,138868,5992,344342,178987,29043,40926,149719,6186,88634,58589
2019-11-19,577689,43096,131953,5887,346363,176896,28530,42000,154759,4561,87480,57186
2019-11-12,569527,39577,137093,5639,346877,169889,27133,37325,156847,4750,87906,56907
2019-11-05,563336,42111,143181,5549,341086,155298,28036,36535,153199,4438,84450,55771
2019-10-29,538847,40929,134425,5114,320665,156342,28150,36422,142746,3849,82940,55419
2019-10-22,528545,38461,133011,5651,309658,155408,29555,38431,135994,2448,82559,53519
2019-10-15,517182,33138,134965,5198,300558,168198,29627,43522,103975,1591,82037,55658
2019-10-08,514638,38991,141981,4134,294473,172706,28688,41243,90402,3440,79487,58665
2019-10-01,511934,44921,134406,4531,287328,182172,32203,36143,88334,1816,82019,56715
2019-09-24,502612,29730,121019,6586,290799,169341,32297,38660,96892,2081,79641,57879
2019-09-17,503272,30517,137178,4335,289150,167451,29057,41963,92881,4039,76678,53625
2019-09-10,585117,36765,133494,16056,294520,167404,33259,50879,106109,52585,79880,62998
2019-09-03,546954,48225,138243,8561,300518,174966,31631,50038,116421,4820,83390,61719
2019-08-27,525065,33930,121825,8248,307404,167978,28465,41098,123741,3221,83434,60687
2019-08-20,542806,30643,126115,9464,331434,169715,27114,38169,134916,3210,83078,61308
2019-08-13,550607,28720,137251,9710,337807,165411,29489,38480,131449,4157,82842,63299
2019-08-06,545453,42290,127634,9069,311225,189217,29210,47944,113552,3894,82691,61946
2019-07-30,563024,38230,141494,8531,329299,181779,29707,43359,121181,5667,87184,64171
2019-07-23,541102,37526,133778,7043,314173,166611,29567,39821,126163,3734,88110,64003
2019-07-16,535848,37455,126557,6600,310748,161311,30949,36780,138651,2159,86039,58841
2019-07-09,521379,31821,123452,6910,307059,155404,31471,36339,136361,2628,85354,55453
2019-07-02,520970,36190,122545,6105,308798,143058,31674,33935,143117,2545,84402,59985
2019-06-25,521907,37864,130813,6265,304947,141172,33466,32056,139701,2947,87434,54748
2019-06-18,503825,35140,123984,5286,291949,152022,29403,33650,122836,2043,82081,56890
2019-06-11,542810,31166,134565,10278,297222,148904,33649,35062,112458,26154,89138,64492
2019-06-04,517428,42983,134965,7954,295762,163488,29240,31491,101255,7422,84927,57932
2019-05-28,536798,36534,140497,14530,296488,165340,29419,35669,89806,20629,86718,58705
2019-05-21,516122,35410,142820,7056,300566,163388,28660,35156,87482,8123,84105,61206
2019-05-14,504460,30438,142131,6331,295911,156229,30862,35439,83982,6747,81979,62462
2019-05-07,516282,32252,146844,7230,299854,164500,30358,38508,78754,6654,84379,63018
2019-04-30,517935,35648,145173,7418,298222,172776,30695,35660,73113,6804,86293,63369
2019-04-23,507722,35713,139533,5819,293134,170852,28345,37322,74854,4738,83938,64472
2019-04-16,499280,33281,132662,4984,291476,165477,28917,35335,82776,3642,83450,59913
2019-04-09,494804,29006,132688,6220,286960,170975,27981,36587,73697,2811,85770,60889
2019-04-02,497717,29983,133701,6296,289108,181139,28167,37759,66177,2612,84436,60462
2019-03-26,486804,27064,115577,5685,289890,169190,28009,31375,79934,2001,84813,65334
2019-03-19,483172,26752,113593,8703,290890,172261,28402,32568,77657,984,76424,58952
2019-03-12,536724,35487,118661,15858,290054,180396,29450,53613,94320,4315,90086,71335
2019-03-05,541753,44045,125120,9721,294176,180693,24237,53779,106320,4592,92569,69059
2019-02-26,528376,30866,113046,11135,296739,173758,25692,48921,116287,4775,90687,62073
2019-02-19,537396,31020,121662,11150,305175,170423,26392,46993,120039,4961,92027,62407
2019-02-12,538627,37918,122159,9489,307217,169887,24445,44332,125261,3734,89910,63526
2019-02-05,523868,30090,107043,10211,312234,157738,24075,34935,144723,4679,89141,56476
2019-01-29,527521,28376,112108,14919,310178,159653,22627,39153,137473,4743,89495,58214
2019-01-22,527176,27903,112808,12782,310543,162743,22846,39231,137923,5028,90215,55344
2019-01-15,525052,32090,111976,13633,307519,161504,21945,38775,139818,4970,86060,53919
2019-01-08,514545,29570,111916,13823,304853,167385,17733,41149,128769,3123,86833,53825
2018-12-31,505986,28805,112280,14493,299788,176416,19495,40539,110896,2252,81845,53175
2018-12-24,508253,26688,115542,13078,298447,178139,19922,40110,108396,1935,89872,55360
2018-12-18,505711,27921,112509,15051,294314,182612,21293,43212,98632,2049,82376,57381
2018-12-11,613745,31728,124184,16293,291948,171007,22722,38430,94974,84734,110305,82767
2018-12-04,545537,29362,131441,22586,289315,167905,21725,40564,90605,30150,92256,63414
2018-11-27,538454,26502,138103,15742,291947,161608,22953,37412,90395,31300,91934,61706
2018-11-20,535707,36514,136774,16702,291421,160146,24353,37248,91480,24298,86638,63000
2018-11-13,520240,41857,130776,10891,296644,159348,23175,38877,99121,10831,79468,66837
2018-11-06,510193,28935,131185,8788,284738,159077,22448,39582,92922,12548,88908,63617
2018-10-30,504458,37046,130192,9178,274114,156358,23443,44616,90445,6679,83536,65479
2018-10-23,489829,30236,123394,8261,278532,149999,22090,34236,93885,10470,79561,61102
2018-10-16,469299,26929,112156,8923,277321,142490,23452,26448,98716,6222,78295,60864
2018-10-09,483802,36846,118768,7500,271172,143116,25700,25698,102243,8636,82096,60516
2018-10-02,479644,37615,119431,9361,270766,133859,27006,26162,110249,5217,77764,61163
2018-09-25,477881,32021,118715,11026,276673,126826,27306,20055,125379,2425,87341,54307
2018-09-18,465130,33698,110361,7759,268003,128818,29338,22031,105077,3198,81110,59788
2018-09-11,550492,29948,105905,15965,264033,123182,31311,59704,142517,40186,89698,67457
2018-09-04,527579,33922,128817,9708,273585,126707,30816,61155,146909,11687,86522,64726
2018-08-28,529124,33041,132771,13587,271226,125907,31316,61976,139448,14057,84800,64007
2018-08-21,532137,45328,147602,8207,273623,130961,30939,68989,131583,4906,77832,69240
2018-08-14,526571,45132,142990,8474,271719,130629,30676,59683,130093,5641,81225,69129
2018-08-07,507186,35743,118267,7568,272927,122203,32210,52529,146536,5465,81150,65621
2018-07-31,499721,34268,101360,6679,271966,115640,32904,47487,168811,4254,83590,59821
2018-07-24,496665,33910,101903,7567,267598,114978,34431,56989,163978,3481,75056,59623
2018-07-17,490064,32316,103269,6947,263390,115528,34046,62569,155564,3352,67999,60010
2018-07-10,477596,35598,104700,8639,246761,114058,34274,61080,140539,3653,67882,62459
2018-07-03,487131,43024,99990,8570,258596,117675,33652,50465,154978,1349,70922,59730
2018-06-26,481383,39270,99328,8090,264728,118466,32497,46454,152251,1021,66701,58765
2018-06-19,478200,40761,96068,8644,261448,116357,33495,43711,151674,858,65900,59115
2018-06-12,599561,50902,92912,15757,271033,112303,34788,88420,226125,43411,73977,64676
2018-06-05,576287,67518,100985,12779,254374,110809,36534,87429,214080,25704,69447,64081
2018-05-29,552251,70434,88324,11060,247321,104495,35063,75345,227876,11120,79952,61956
2018-05-22,520648,60848,71536,11196,257878,97370,28722,65106,236880,6010,71558,57580
2018-05-15,505114,57717,61801,9033,257974,92648,29379,56341,240662,3914,72154,58325
2018-05-08,515132,67669,62778,9345,261020,90110,29957,50026,258278,2205,75335,54671
2018-05-01,509659,64315,61805,12108,265262,86420,28743,42967,258345,2704,73251,51719
2018-04-24,494154,56370,48017,12728,259619,80092,28349,38249,265356,2482,77520,51374
2018-04-17,509032,80379,50401,10389,255245,77985,27635,33569,283461,2442,79578,49601
2018-04-10,508204,78185,53135,11413,250432,78865,27187,34531,281979,2705,78975,45815
2018-04-03,493677,68333,49189,13171,239595,82839,27279,40980,262324,2274,76210,49324
2018-03-27,514049,86384,58869,10226,243560,83354,26184,38057,276381,2112,82410,50038
2018-03-20,496964,75540,49876,12036,236044,89973,25996,38865,261561,2276,82667,46866
2018-03-13,584759,82704,44967,26450,247032,100031,23383,77273,306895,6091,99647,67964
2018-03-06,557530,77977,47837,13287,246987,104036,21150,79216,307651,8667,87782,46924
2018-02-27,567463,86607,53046,13629,242187,110489,20965,82842,303236,9391,88189,49711
2018-02-20,567534,82318,53036,12986,253038,111311,20517,80317,309421,6844,87958,45516
2018-02-13,564233,86687,51901,13097,253649,115234,19874,75711,311832,8183,84269,35575
2018-02-06,596937,118937,52485,11775,268920,118546,18971,58824,331291,7232,86727,48114
2018-01-30,603460,128097,51244,12615,267255,117303,22287,50889,337544,6769,89440,46995
2018-01-23,608683,127165,68142,12437,273391,117601,20290,47541,328477,6648,95485,47412
2018-01-16,594038,116996,71311,11065,272419,116699,21834,46686,306418,5504,95230,52873
2018-01-09,563400,101215,59173,14547,259618,110503,24311,44754,291217,8289,86571,47601
2018-01-02,542622,103746,69216,13398,241444,106773,25117,39984,263080,6661,88262,50198
2017-12-26,497744,77098,76535,12798,229430,105292,23873,42077,219797,6325,84606,45342
2017-12-19,485622,67452,69797,12790,233393,104685,23626,43189,215765,6319,78834,45297
2017-12-12,505744,70920,55803,29765,233540,105995,22624,41459,217887,6874,80362,58721
2017-12-05,499124,79554,72003,17552,235215,99950,20271,38365,222032,11369,79820,48392
2017-11-28,495561,80824,73895,15262,239485,98083,20371,36272,225060,5453,79742,47582
2017-11-21,465307,67135,57542,15709,230478,101068,18888,38559,206828,3864,73280,51642
2017-11-14,467842,79328,75472,14892,223094,95600,16910,38606,148301,3551,73315,55716
2017-11-07,446502,62131,57575,17278,218740,100238,17045,37528,136187,3984,70810,57437
2017-10-31,440384,59118,59175,17651,214381,102148,16147,40382,124061,3194,70420,59385
2017-10-24,445018,69117,58958,18435,208170,98930,15655,38628,134813,3173,73900,51806
2017-10-17,446338,70431,55097,17077,206703,97305,15743,39581,137232,2911,73394,52756
2017-10-10,450748,80601,57794,19010,205077,98624,15931,35775,133627,1980,72734,54369
2017-10-03,438663,69139,50830,17946,200578,101378,16529,37212,126161,1688,73764,55289
2017-09-26,429111,70012,50279,13261,196538,96156,16715,34253,122254,1838,75618,55169
2017-09-19,431108,78292,77133,10742,194409,92876,17913,31203,104014,1451,76776,52191
2017-09-12,487425,84642,61588,26895,189947,94396,17583,45708,152062,9387,88738,58611
2017-09-05,464988,81977,51920,17082,204580,93873,15498,38344,165140,3887,79011,54652
2017-08-29,469307,82489,51683,15844,199296,92595,16568,39729,167585,4900,82463,55222
2017-08-22,464445,80501,56657,13653,199440,92815,17719,43591,166707,5187,77535,50985
2017-08-15,462148,70194,60834,16504,202003,90938,17636,48060,161442,4504,75873,50771
2017-08-08,461152,83468,58135,17204,184035,86423,17651,46898,166487,3764,79479,51374
2017-08-01,457254,72993,66296,19772,189171,83473,17812,45316,151701,3206,80303,54379
2017-07-25,449086,68288,67936,14264,188756,81196,16820,45227,148194,2899,79665,54972
2017-07-18,446259,77654,71195,12995,188839,79086,15039,35445,146121,3088,81045,53914
2017-07-11,436899,72673,72383,12997,182032,77190,15127,39612,139185,1919,79831,55614
2017-07-03,422496,68317,74930,13240,178183,70493,12358,38470,127190,1418,76636,54059
2017-06-27,400560,66956,75103,11062,172970,68219,11311,33528,98769,1567,70335,53525
2017-06-20,379269,59455,74430,9742,166684,70369,10650,33170,84468,1485,66171,50868
2017-06-13,474300,61696,51695,23382,168662,69385,10942,80403,166583,20074,74330,63455
2017-06-06,447178,64699,54589,19679,172843,68924,10418,72303,168558,3355,70923,53927
2017-05-30,453280,71490,65844,14254,174423,71486,10745,72432,167397,2564,74041,53270
2017-05-23,449360,69482,74824,12120,173814,75232,10639,76460,159407,2583,68923,52198
2017-05-16,431659,55162,88600,10771,171645,74388,12068,76757,131617,2304,66697,54350
2017-05-09,418301,49908,100749,10543,166959,78360,8568,79867,110091,3192,65581,54781
2017-05-02,409936,52095,105099,10684,166180,85449,7804,77923,89923,2582,57290,56465
2017-04-25,411006,50343,131648,7739,166561,94959,7867,80319,63755,3043,61122,54016
2017-04-18,430589,54348,150668,6687,164566,108268,7441,105312,54960,2506,56301,55000
2017-04-11,420332,48657,136804,6490,164640,107426,7403,98304,61409,2579,59086,56206
2017-04-04,397594,50153,117506,6452,161999,96683,8275,77711,71467,2546,58899,54591
2017-03-28,408853,55749,115668,6525,161733,90622,10379,80570,82293,2046,58920,56929
2017-03-21,406717,52933,121836,6877,163780,96567,9442,79230,65802,1770,60477,56909
2017-03-14,381474,43640,131374,5954,155075,105378,8657,78807,33773,1131,57472,54058
2017-03-07,435309,40433,141023,10052,150494,103396,8841,111030,76373,5136,58025,65295
2017-02-28,431635,47426,139282,8323,147523,104152,10077,109846,80747,2056,56127,63487
2017-02-21,417129,41682,145281,6519,137567,97401,10991,114768,69501,1919,55437,61435
2017-02-14,406350,42453,132489,6524,130400,91890,12723,110772,72320,1785,53762,64437
2017-02-07,409178,42430,129012,5417,139023,88234,13168,109215,91881,1872,53652,57556
2017-01-31,405541,45287,129247,5196,139095,84312,13852,106345,88659,1572,52495,60060
2017-01-24,414447,39640,138292,5275,148902,86868,13753,107357,85277,1610,51280,59199
2017-01-17,415090,40110,151134,5335,150057,89517,15273,108841,68017,911,52044,60121
2017-01-10,415212,40658,156379,5174,146116,95670,12621,118588,57708,1473,53374,60381
2017-01-03,416239,39085,156312,6349,142247,100769,13459,124828,52870,968,55203,58852
2016-12-27,405681,40745,145933,6674,138677,99968,13726,119877,47960,903,52160,61708
2016-12-20,399589,37089,142018,7430,140309,96342,13904,114471,47935,859,51930,62784
2016-12-13,447679,37839,155164,7502,139102,93977,13904,105422,26405,53145,53749,65537
2016-12-06,433237,44906,171370,9018,137597,102590,15315,129170,26747,17538,51871,63931
2016-11-29,447190,43426,199792,9398,142027,98728,14605,142169,20780,15139,54681,64235
2016-11-22,434768,45054,180975,7911,138873,97372,14933,132793,18892,15226,53708,66430
2016-11-15,415752,39876,169235,8099,140126,96267,12604,126540,25809,14409,50453,62243
2016-11-08,418007,39714,174612,8689,139826,98355,12672,139346,26262,13713,43609,58876
2016-11-01,444502,43948,201538,11093,137071,104004,12822,164037,12348,11617,44892,63896
2016-10-25,448471,52746,205053,6903,137043,109097,11424,156875,11802,11590,50478,64705
2016-10-18,413183,36224,175376,7477,151478,108129,12086,128464,11039,10133,45728,61867
2016-10-11,378774,33435,142631,7361,145892,104200,11719,102809,12013,10315,45694,62970
2016-10-04,347643,31968,120181,6928,142251,101903,13113,80065,8464,7994,46415,61700
2016-09-27,328490,27769,107429,7459,135038,101191,13265,75038,9853,4724,45062,56874
2016-09-20,324525,29136,111313,3896,125439,102623,14360,87218,7754,947,44603,59521
2016-09-13,379624,29045,111600,21716,126684,95907,16555,112651,24635,7540,45916,67664
2016-09-06,375985,32909,120521,10704,126432,103118,16444,117268,16233,10387,45546,66256
2016-08-30,364843,40910,123907,4190,129315,102383,16094,106753,16941,3261,45283,64166
2016-08-23,364044,37197,120293,4972,130514,97786,16531,101701,23423,4601,48087,62603
2016-08-16,366037,33869,132494,5220,126444,97456,17745,112228,11099,3394,46303,62200
2016-08-09,368693,30468,134266,4743,121696,95146,18926,127026,10982,2982,41599,62714
2016-08-02,378500,34783,143066,4829,124805,95834,20756,122628,10311,2945,46130,61353
2016-07-26,400035,45408,157311,5594,121944,98258,18705,142211,10135,2325,42327,65462
2016-07-19,388905,47774,152822,6622,118973,95861,18391,131597,10055,2224,40631,64995
2016-07-12,370372,44389,136261,6917,120769,99024,18211,117858,9535,2075,40954,61443
2016-07-05,362649,50547,125202,7685,118498,104234,16769,106777,7613,1767,40356,58779
2016-06-28,337273,49126,107937,4895,120432,101241,17986,84085,8870,2015,41089,55808
2016-06-21,317400,20771,99392,6023,127836,97940,14390,82416,10981,2699,44046,56098
2016-06-14,325402,34745,104819,4234,125648,101938,13539,79214,10230,2070,43988,58204
2016-06-07,386010,40588,104671,26773,124346,98288,16017,69125,31845,16646,57681,70107
2016-05-31,356178,47103,108677,8537,123417,102426,14580,75509,31570,5595,48602,61662
2016-05-24,350242,44138,92972,8847,121647,102270,15464,68359,40565,5313,51147,61753
2016-05-17,349559,48634,71176,9119,122994,97766,15898,62501,65525,5380,50428,61957
2016-05-10,344978,43026,74363,5869,126547,95659,15953,62811,67691,3190,52837,60449
2016-05-03,360461,51355,89978,6254,127077,93316,16825,64509,69774,4121,54626,58565
2016-04-26,340200,47618,90830,5510,118082,97835,16001,65407,48424,3494,49917,54976
2016-04-19,345563,48596,99473,3865,109863,97686,16425,75217,43377,3980,52533,57556
2016-04-12,333535,42407,89897,4068,101793,97961,16806,75309,37611,3625,55116,58868
2016-04-05,338533,44989,99328,2726,107578,96338,17443,76957,34577,3073,53452,59702
2016-03-29,330090,40268,103385,2867,106539,98704,14814,78533,23474,2921,51826,55366
2016-03-22,324310,34559,103365,4012,106833,97975,14519,78993,17380,2426,49212,56183
2016-03-15,322405,31348,106061,4063,107584,100699,15491,83931,9761,945,44990,55248
2016-03-08,433221,51645,113572,16168,109249,104822,16254,126759,81881,9857,47416,65508
2016-03-01,417624,55422,107037,5141,109538,101128,18313,127024,89796,5506,44460,62417
2016-02-23,422624,55047,90947,6695,112727,93719,18195,123404,124087,3612,48426,55096
2016-02-16,429997,57265,98372,7163,100634,93660,17980,118338,122124,4022,49238,54797
2016-02-09,441228,56296,118095,6876,103235,94764,17991,125835,110810,4219,49679,60389
2016-02-02,403939,44996,119549,2834,98552,108399,14912,124323,62749,2226,41289,66213
2016-01-26,402227,41806,130781,3127,95810,115590,15030,133705,34719,2062,57543,73146
2016-01-19,400362,42777,138771,3429,96844,113090,15777,130616,29924,2074,59533,69985
2016-01-12,398570,36831,146209,2315,94427,115386,15711,139817,16492,1071,58042,73342
2016-01-05,407105,38376,161853,2512,94309,112776,13716,145548,11758,1091,58935,77664
2015-12-29,400497,35015,166364,2393,94888,103901,13698,142605,10140,1527,54847,74719
2015-12-22,406533,38680,168264,2533,91825,106047,13171,144981,9437,1451,55380,76404
2015-12-15,404837,37709,164104,2800,91704,107736,13569,146234,7454,951,53795,79145
2015-12-08,474921,42876,182251,25454,93784,99646,13453,146745,19646,10880,58980,83757
2015-12-01,462447,40995,197721,7525,98687,97276,13598,162540,19082,4045,43882,85559
2015-11-24,444626,41300,193182,6155,88118,91928,12715,160535,19250,3274,42439,82877
2015-11-17,436801,44106,185168,5533,86646,93523,12393,149102,20715,1567,43375,83350
2015-11-10,421967,43341,173423,4874,85157,85437,14486,129759,25758,1765,41376,82992
2015-11-03,405462,38820,157029,2670,86732,91595,13793,130312,34374,830,39822,74432
2015-10-27,380564,43343,126389,2236,80918,90371,12775,114510,43905,627,42181,70697
2015-10-20,357133,41222,89838,4254,87518,88349,15096,89110,63726,299,44130,60893
2015-10-13,349720,41637,101741,3093,79278,88492,15129,92589,40516,186,45664,62103
2015-10-06,337606,39560,101991,4143,74185,93002,15910,93918,20727,378,42037,61734
2015-09-29,322721,35818,93775,3412,67099,95202,16826,97954,9529,220,39256,63662
2015-09-22,315450,34018,90489,2913,66072,92310,17010,94736,12694,532,41352,62433
2015-09-15,311366,33665,93306,3182,66916,92205,17225,95738,8397,800,39730,57938
2015-09-08,383187,48378,98342,9402,71664,95382,16180,137255,54179,4320,39435,66639
2015-09-01,363980,46880,87166,4046,76560,92330,16053,124657,59769,2814,41863,62349
2015-08-25,374977,54876,97336,3314,79199,94311,16300,120319,54869,1745,42988,68061
2015-08-18,356952,41471,99699,2662,74602,88876,15136,117159,36459,2390,40620,70214
2015-08-11,361334,39630,111198,2441,73547,93922,15085,124248,16530,1747,39031,76144
2015-08-04,367885,40472,114546,2693,70879,104690,14748,133619,12271,1764,36596,75225
2015-07-28,357940,37860,104351,3249,71297,101774,16100,121411,10965,2004,37973,74884
2015-07-21,366892,37069,109230,3442,71564,106579,15772,134966,9140,2593,39107,79246
2015-07-14,356760,33476,99335,2214,67461,110647,15924,131332,8737,3080,39111,75254
2015-07-07,354885,36754,95864,2362,66965,109244,16238,134726,10041,1683,37784,79996
2015-06-30,346115,42314,91268,2919,59755,111547,14581,129039,9540,1288,38072,72793
2015-06-23,345427,47174,92842,2193,57914,114558,13956,124562,6721,1408,39376,71979
2015-06-16,350145,63194,96196,1788,48875,120871,14161,113798,5201,1606,37128,70742
2015-06-09,436540,33597,106766,21903,49814,121484,13379,130051,40482,2433,41347,80088
2015-06-02,428403,33142,119478,7505,50667,120983,13492,140496,24415,1417,39394,81018
2015-05-26,431927,31548,134616,4138,50643,108070,14036,151039,30794,983,39970,76673
2015-05-19,428580,26542,129771,4508,50572,107773,13757,157044,34212,1031,41998,82093
2015-05-12,439122,32567,140065,3414,49069,109471,15283,162980,30395,1595,42302,80494
2015-05-05,449254,35663,153966,3779,52472,103765,15461,164383,22841,1226,45384,83168
2015-04-28,456919,33188,157422,4412,57146,113116,14801,172840,22674,1889,40997,83923
2015-04-21,457610,28537,167961,5545,52098,112433,13872,186085,10458,1460,40010,83590
2015-04-14,453518,24209,173013,5443,49209,104256,13604,188977,11333,883,40313,85266
2015-04-07,441624,15124,169767,4702,43631,99896,15291,193390,8564,919,38336,83083
2015-03-31,459746,21400,182074,3744,46126,99828,14903,208623,9791,1465,38381,86290
2015-03-24,460950,20642,190872,3512,45526,96903,17742,200278,7690,1200,37723,88615
2015-03-17,449508,28948,173161,3305,44506,96368,17943,180155,8485,1709,36619,90534
2015-03-10,496465,44633,173805,21346,45013,86338,18553,224842,30059,17098,40353,92760
2015-03-03,440733,27440,172579,6543,45080,88986,16591,227513,24556,3585,36056,88314
2015-02-24,431217,26742,176724,5292,41021,89828,14746,226718,18461,5052,35546,84771
2015-02-17,438411,27173,179139,5076,41110,91655,15952,235635,15054,4604,34535,86595
2015-02-10,444139,26289,185271,4515,38712,89694,15505,243865,13861,4479,33562,84372
2015-02-03,457209,25027,180585,4759,39423,98026,14673,253074,12145,4369,35119,91774
2015-01-27,449726,27853,166533,5109,40261,95725,15189,242417,13348,4190,34977,94495
2015-01-20,450262,32373,176807,7098,33809,96364,13357,247118,13740,3562,38556,94023
2015-01-13,422426,30839,167542,5403,38780,91675,13127,227040,12119,2525,32523,89897
2015-01-06,406624,26680,162045,5251,39927,89350,12030,218154,13695,2197,31225,86780
2014-12-30,386295,24362,155817,7936,40911,87329,11844,198138,11802,1785,30452,79957
2014-12-23,376849,23487,151153,8049,39756,84944,11503,190661,11119,1877,30468,80112
2014-12-16,368171,37772,140458,7641,34685,88132,12181,169095,9503,1568,34303,81116
2014-12-09,477861,62299,149894,16372,42499,88986,11223,240542,69037,21987,33848,89289
2014-12-02,462058,54669,174780,10123,42491,84206,11729,249872,51923,9496,34246,89853
2014-11-25,465339,52559,180788,6702,43132,87159,12062,260302,51029,8953,31720,88675
2014-11-18,465168,52016,186132,7339,42277,86497,11875,261649,49513,8833,31968,87302
2014-11-11,463976,54932,184026,5540,42241,83935,11825,260884,50344,9115,31087,90142
2014-11-04,465332,55669,194303,6420,42063,84597,12170,260855,33545,10526,30991,89263
2014-10-28,441369,54852,186066,6452,39489,84812,12474,241419,33927,9366,31363,78041
2014-10-21,439863,58283,182016,6125,40591,87660,11126,237053,36007,9354,31719,80389
2014-10-14,434873,56164,176761,5352,40596,87702,10802,234639,34969,9285,30677,80101
2014-10-07,425656,60122,166201,6370,41963,86477,11019,219948,29711,7581,32499,85601
2014-09-30,409986,65812,164819,5773,44090,83564,9169,199628,27283,5346,34125,83821
2014-09-23,398937,61813,170386,7025,44085,79850,8073,193302,19225,4024,32965,81836
2014-09-16,397652,80424,182280,3642,43534,73166,8210,185302,16873,2153,29840,81937
2014-09-09,484306,67831,186378,47646,44423,70436,8238,228008,27374,16432,36588,87990
2014-09-02,419850,61387,188588,8251,41240,69856,7986,230734,19784,8041,35508,83049
2014-08-26,402709,52160,178320,8611,46667,67654,8501,217173,18511,7378,36618,82059
2014-08-19,396460,59429,176719,8124,46109,64507,8116,208273,18177,5844,33921,84742
2014-08-12,376424,54781,159247,7492,40997,64844,7998,199980,16316,2311,35964,85301
2014-08-05,379004,58092,163345,7901,46877,66355,7420,196767,14657,2237,33845,84142
2014-07-29,356865,61074,143273,5854,47520,69870,7208,171311,13610,2517,34712,82220
2014-07-22,339706,58693,125676,5327,47061,76543,7192,155038,13639,2098,36419,78591
2014-07-15,310661,52941,102424,5653,47600,75119,6526,134432,15670,1771,33139,73702
2014-07-08,294381,39902,91011,5827,47704,71799,6408,131401,16599,2344,33192,70837
2014-07-01,291488,40639,92697,4842,48334,70415,6394,123003,17969,1541,36902,67495
2014-06-24,291244,44148,93738,3737,48070,71008,6897,124921,17971,1738,33592,66754
2014-06-17,285489,41530,91462,3152,47874,70124,6692,122240,17681,2558,33681,64367
2014-06-10,331636,28211,80460,24234,47264,68181,6561,135220,25794,23070,40873,71666
2014-06-03,280747,38195,68036,7603,46996,68187,6677,106584,21193,10127,38419,66244
2014-05-27,274051,50359,64444,6401,48056,67752,6581,88065,22532,9163,39247,64015
