report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2019-04-16,3493449,283130,442998,614875,1385212,585948,288754,283919,674599,153267,312800,354455
2019-04-09,3392732,258157,430710,591120,1354248,586525,292011,290402,640528,136778,301658,336677
2019-04-02,3316128,244684,410042,563871,1356792,606809,291543,266467,611791,126957,309434,349946
2019-03-26,3305062,231157,362187,590425,1347741,603012,291968,241314,612655,125055,317453,358663
2019-03-19,3255450,217242,405608,560496,1379294,633123,287088,230788,587776,120307,308008,316814
2019-03-12,3719021,262588,418609,692658,1278855,614925,353130,239207,544046,363851,374768,381925
2019-03-05,3433041,281810,458919,599189,1265704,615781,293461,254231,516601,243789,337810,346032
2019-02-26,3599137,265626,470037,670265,1270202,626914,310265,232186,582317,255668,437834,336749
2019-02-19,3540798,251383,440391,647473,1221697,670416,306742,253474,542640,223385,433278,334192
2019-02-12,3610962,245829,408091,715432,1223764,660810,318832,249679,572285,230499,417420,324702
2019-02-05,3581798,280936,448614,677937,1228666,626025,321420,236292,600051,220003,412798,318267
2019-01-29,3635776,284128,389607,693210,1254709,609449,339422,222193,747221,216016,409095,301526
2019-01-22,3677080,237978,388428,774277,1290851,629042,326364,212662,717732,220092,395665,303303
2019-01-15,3728416,216170,333127,825271,1314077,647466,323842,193090,748906,227488,388826,311521
2019-01-08,3658919,224165,283124,797458,1320871,647126,327191,155099,815059,191124,373100,301119
2018-12-31,3681455,285244,274371,757082,1312160,677962,338304,171025,880199,181809,354208,262520
2018-12-24,4144597,435247,309776,1026995,1272104,740458,346610,186000,948704,184268,408376,264721
2018-12-18,4595223,414689,396991,1064381,1170377,782200,396201,304159,828834,477373,480978,326730
2018-12-11,4304406,356550,390338,902108,1171055,786246,372869,329334,743365,504446,396619,285650
2018-12-04,4175920,312092,429429,839917,1213696,735099,363402,315399,713734,484706,377576,295437
2018-11-27,4140856,328575,391743,810745,1221900,772758,389457,307940,729533,444513,337622,278174
2018-11-20,4347484,294124,392318,816512,1233095,788727,392968,310580,765936,450386,355819,286101
2018-11-13,4242831,267829,426738,843523,1260638,776828,361685,292477,679358,426783,330454,292261
2018-11-06,4179562,279656,413387,816734,1221749,808987,355009,291837,639833,413781,329631,287321
2018-10-30,4343161,365262,422313,864320,1175685,805648,377193,301180,705375,399236,343673,304626
2018-10-23,4160804,326494,409553,780098,1243458,798147,336699,296654,714696,345476,335303,303865
2018-10-16,4122285,297029,341005,790671,1321285,787897,342348,245618,730704,335325,323089,309496
2018-10-09,3818908,222043,397206,605625,1461418,736002,300138,211457,739166,285879,316922,307433
2018-10-02,3703977,202063,423731,527081,1550814,737464,282452,177597,729448,241028,296866,277200
2018-09-25,3660381,182062,442559,525450,1554076,735059,285285,171377,715111,210763,314993,273190
2018-09-18,4372096,255189,509763,684858,1483175,749238,414657,232301,715438,433620,421970,338648
2018-09-11,3958095,293224,531210,634263,1408569,744553,311375,232527,688654,251502,420389,295471
2018-09-04,3926107,296127,539705,619825,1416483,772891,298904,221933,643633,242760,423529,304873
2018-08-28,3870483,341527,537520,638623,1411181,815038,277025,203800,593412,226874,408398,309624
2018-08-21,3687937,329208,518668,573698,1366411,861245,273229,217761,528137,206428,407314,300615
2018-08-14,3664621,337255,474315,580926,1348745,861652,284186,198899,558725,198798,411021,297394
2018-08-07,3632777,333332,488467,552086,1373525,860697,293843,204125,559579,189442,406097,302051
2018-07-31,3500644,320289,425318,519411,1350333,862386,281960,181735,564949,191150,384234,278600
2018-07-24,3540600,315722,481054,535790,1368172,853166,299819,204125,547880,173237,377341,293418
2018-07-17,3568618,308026,458953,563183,1379465,856343,312578,182190,520528,162216,391917,314995
2018-07-10,3463536,295369,412503,519932,1378938,854875,323717,148346,530843,159369,369917,300696
2018-07-03,3362209,290986,385566,476169,1349673,874301,314618,139791,537162,140182,374681,279936
2018-06-26,3370906,310152,416639,481604,1365980,866256,321750,131528,531784,133504,356043,282844
2018-06-19,3265245,296141,405825,429604,1448897,834965,304477,119651,584059,110821,329222,286000
2018-06-12,4155594,350362,465248,634458,1341246,851350,445831,178847,901655,238618,707014,294974
2018-06-05,3914528,338298,438727,524814,1267709,853372,352282,208562,860133,282354,671976,283762
2018-05-29,3894734,390363,475253,498352,1240276,853333,351553,219910,858787,261719,663371,276763
2018-05-22,3750214,382458,423378,487486,1261433,830156,355272,199618,893723,209250,605538,262938
2018-05-15,3790075,380140,412195,564180,1231531,734363,368793,182757,921894,191256,583844,275854
2018-05-08,3711332,371844,393105,507154,1220799,716004,353823,182690,941101,183602,567052,263357
2018-05-01,3726174,425229,360340,509260,1231459,724717,341894,164507,995817,182642,535141,263050
2018-04-24,3755289,408189,442837,560459,1280238,664561,327319,168558,1006957,196267,535287,265978
2018-04-17,3781909,348650,416094,628548,1303089,668470,340024,173046,931964,209140,512840,278591
2018-04-10,3864451,369276,423836,661854,1214803,651614,416733,197823,893804,198442,518468,286820
2018-04-03,3867602,383391,407027,646090,1233235,732182,420546,199916,857784,195392,506707,277717
2018-03-27,3877065,407436,399034,701271,1255127,679244,423181,181275,878082,176514,443104,286380
2018-03-20,3465646,321761,454663,554484,1407584,656732,339091,154856,786520,116869,335517,271706
2018-03-13,4669029,453973,589789,764294,1507458,665483,416143,343188,1021462,486265,390207,367061
2018-03-06,4179588,418516,529571,698495,1493525,682598,309242,329644,1046443,269164,359310,288443
2018-02-27,4220396,383956,568548,698164,1585075,667750,298011,322465,1073596,258614,357975,308333
2018-02-20,4290823,381276,550541,766816,1565144,687150,292490,329078,1051597,254233,375603,322141
2018-02-13,4662612,431477,485964,1054246,1473963,710293,356456,287484,1056242,254170,429195,321106
2018-02-06,4883927,528850,509386,1089780,1595462,710927,330964,276830,1123326,227475,398841,420757
2018-01-30,4432407,484997,572760,780423,1686790,677088,341201,224820,1092622,200914,386541,385866
2018-01-23,4403978,462456,629887,767982,1776843,700466,338465,237185,1022423,180741,319737,366252
2018-01-16,4365042,421825,617568,792743,1736248,710297,343968,214045,969379,190166,369601,357353
2018-01-09,4104215,363454,627245,648699,1720987,710361,335235,224742,927877,160083,371587,347009
2018-01-02,3674516,349594,507830,484732,1587051,723917,314694,215628,880592,126951,349965,328110
2017-12-26,3753674,404331,566097,524784,1538461,734543,320358,228359,822729,90652,351613,338174
2017-12-19,3708115,390291,558290,547506,1540844,724052,314681,196282,755026,90964,340622,344522
2017-12-12,4709472,495933,650537,716008,1452269,716715,490759,285395,781931,492682,430737,387214
2017-12-05,4328213,573404,659324,683486,1435167,707079,364982,295909,737457,296390,389096,354377
2017-11-28,4174520,551302,666777,618510,1503235,727641,339478,266926,697484,224254,389935,380835
2017-11-21,4021395,530657,641470,537748,1493830,724724,340674,267560,707241,190379,393085,366956
2017-11-14,4024978,502293,637970,606763,1514721,726818,299374,252110,738533,165133,382015,374008
2017-11-07,3995978,489481,658369,604008,1531264,745905,291574,273612,716908,156723,354620,376628
2017-10-31,3867339,442236,575215,556358,1555930,742227,289477,260974,766800,144080,334744,357945
2017-10-24,3874093,427717,604427,565211,1583491,750919,291725,253774,728784,124632,339171,376019
2017-10-17,3811622,391021,577486,595003,1591745,761346,281528,222045,662470,110958,339723,399636
2017-10-10,3770313,402557,587993,579763,1602621,751994,279125,212398,675961,105777,336222,388142
2017-10-03,3618882,383166,590874,490987,1606373,767237,287382,195527,613738,88435,345915,404227
2017-09-26,3607159,335252,628300,459350,1703172,765669,312918,187465,629694,72280,310753,367477
2017-09-19,3642408,333888,623673,472969,1763845,767114,312087,172689,661114,74954,293987,366765
2017-09-12,4359634,492412,642366,619630,1616332,780819,463576,249638,686710,335877,334767,436071
2017-09-05,3922247,462623,591136,546105,1546626,780738,372522,269979,706572,196684,290344,368764
2017-08-29,3896720,499078,577115,555881,1570931,799234,364034,246416,738884,135390,277200,412995
2017-08-22,3817503,471230,589063,544327,1555340,780980,371121,226655,698525,120371,288202,397322
2017-08-15,3770556,420916,579544,563878,1587925,779758,326842,241378,660081,109136,280193,432629
2017-08-08,3663407,373609,644656,497769,1624321,783959,311939,251105,606885,91271,283156,424254
2017-08-01,3568026,387785,626829,465952,1576544,781228,304342,252483,595758,74039,292027,422070
2017-07-25,3496863,408949,563532,454680,1536401,779921,304021,223513,638449,68209,297013,408123
2017-07-18,3437416,402211,531229,464778,1468509,756603,323801,213773,602519,62943,289058,398766
2017-07-11,3317966,362923,483049,424174,1444310,759638,346876,172676,585787,50123,292198,356927
2017-07-03,3324750,354289,479826,428381,1423880,805460,335305,196220,558766,51077,296433,354507
2017-06-27,3376872,352789,573564,441575,1439401,780155,340481,193402,532689,51112,298818,352365
2017-06-20,3311900,313325,582199,406398,1483453,759853,322319,179911,531380,56850,294303,356382
2017-06-13,4109014,518600,694404,546298,1360588,741051,510967,262361,521691,277600,341105,409662
2017-06-06,3774719,525518,705900,516061,1351562,744431,382938,270292,517788,140595,333190,372190
2017-05-30,3652854,520324,698304,463940,1393457,765608,371749,258886,511504,85542,320218,372139
2017-05-23,3628133,497171,686298,455955,1373129,756943,394017,266758,510425,76431,328434,368610
2017-05-16,3630236,456699,664877,470755,1400691,782021,377771,279714,542311,74130,336434,359813
2017-05-09,3597643,475356,662998,476909,1398662,757724,378552,245561,555330,64670,337870,350187
2017-05-02,3518416,447899,650015,477581,1472960,715378,351636,232153,581783,62967,264234,345164
2017-04-25,3542716,480493,671835,491013,1446600,710486,341667,210225,581612,63725,296492,345254
2017-04-18,3553981,425099,625804,534339,1446087,790037,334573,205726,533941,56115,322162,333852
2017-04-11,3504131,412841,599850,523970,1460689,799178,312893,206732,506391,54177,305993,342607
2017-04-04,3395892,381927,578935,465572,1464626,811166,306735,236463,520003,39865,299610,352839
2017-03-28,3485864,387774,618315,520636,1485728,841867,310894,227218,504097,41356,302473,330234
2017-03-21,3477642,361404,632114,504588,1481235,861102,316372,237313,476164,38433,320034,335272
2017-03-14,4325563,490420,634088,730847,1474022,789573,453914,248968,640230,299421,349819,359484
2017-03-07,3977066,490427,594422,663234,1413183,780480,309464,234774,622473,231782,364674,376865
2017-02-28,3824725,452304,647847,607208,1448637,783685,307248,247769,574887,161384,343449,375173
2017-02-21,3769997,428566,608708,612945,1454926,798538,307870,260839,554428,141907,305157,369924
2017-02-14,3785772,422629,629681,621857,1432146,837989,325969,278058,512651,114277,323360,386105
2017-02-07,3482547,391938,619070,474771,1418669,852632,305094,275187,475187,74136,304656,343434
2017-01-31,3414945,390107,597977,460347,1408914,840999,302322,257246,476615,73876,279185,340529
2017-01-24,3432172,383384,634777,452621,1399915,851204,301158,273377,467679,60282,316177,336482
2017-01-17,3423674,361008,607778,490175,1411585,892568,298585,265378,409758,57394,283244,345537
2017-01-10,3428312,395760,566907,481572,1409243,940140,297340,263928,429440,60622,275443,328990
2017-01-03,3361532,410165,490788,464693,1369635,965885,299493,255185,434911,48071,278236,357248
2016-12-27,3343028,362915,513009,490055,1355085,970666,299469,299476,382701,34639,268475,345805
2016-12-20,3392861,334589,536326,526859,1383110,954976,301012,307331,393057,38790,267543,335516
2016-12-13,4380448,460437,744984,797928,1295236,974337,454671,389047,375450,179411,471541,448882
2016-12-06,3712794,421879,655576,516269,1248928,1000882,317518,365505,353759,160171,408579,363308
2016-11-29,3790228,432174,714616,549120,1335508,1003858,313105,335595,347825,154972,388352,345075
2016-11-22,3745441,434668,672914,557584,1284825,998286,312205,329347,337158,151723,404012,367547
2016-11-15,3666527,412262,626023,615525,1261047,979472,306877,294512,336761,115304,392918,367174
2016-11-08,3682780,433988,627199,610848,1239745,1009503,310363,315055,352007,90960,407261,351819
2016-11-01,3683497,396361,707614,539929,1263724,1000534,307682,368635,357053,81775,440405,367032
2016-10-25,3579834,377127,778355,436704,1360162,994645,295979,398527,344677,67243,396088,362196
2016-10-18,3611632,345929,733252,509248,1338487,985707,298789,363306,351348,69479,406215,353112
2016-10-11,3621004,343878,799715,500564,1316595,940398,312787,378360,313422,68186,415025,361753
2016-10-04,3566103,362972,794835,483599,1334281,920116,310351,376290,324863,63717,356049,370672
2016-09-27,3515169,331945,743144,496509,1387546,923401,303518,361702,337247,53662,312802,358915
2016-09-20,3553247,336444,706000,515746,1386748,948196,315705,357502,365173,53708,315115,351657
2016-09-13,4350603,439266,712370,727429,1323905,940444,409669,294405,316689,419863,397928,420457
2016-09-06,3842572,471031,727927,564652,1394064,892016,302013,286747,313166,227786,289912,423524
2016-08-30,3756888,479358,711347,529545,1384962,893360,300401,272875,321549,179913,283970,416589
2016-08-23,3701944,475223,728320,512918,1388312,897834,288130,275287,314665,146265,296247,402278
2016-08-16,3727645,425819,698813,599938,1380999,925838,278200,275263,289957,132824,312030,385104
2016-08-09,3666955,405989,720870,579516,1373924,910681,282901,282162,275712,115061,313865,367788
2016-08-02,3641330,441689,754688,532879,1338131,929114,280547,299372,261218,103230,342949,387005
2016-07-26,3721201,416250,715730,589880,1389361,953170,280192,285892,289951,85478,359035,383013
2016-07-19,3704975,398963,699635,584651,1400562,965477,284646,287026,300343,80807,364895,386357
2016-07-12,3811270,384026,721315,668350,1326998,986492,329584,332492,235790,75506,385506,392494
2016-07-05,3622563,341133,792620,495228,1312628,1006745,333703,415954,191395,65425,383074,380915
2016-06-28,3638117,342812,738096,553188,1238711,1043163,350264,420822,155905,73357,382073,371352
2016-06-21,3407993,347827,684993,491385,1318155,1004139,286759,291072,198209,58650,333710,336790
2016-06-14,4128717,480696,763060,664966,1279228,904799,349630,373887,336958,241199,417289,433783
2016-06-07,3829802,467660,883863,547760,1337845,891876,273597,443278,336050,108361,360093,394279
2016-05-31,3631309,479104,798366,511208,1316560,887196,261908,407697,329084,74716,306831,390244
2016-05-24,3600393,481929,776507,513057,1329434,896714,278957,363715,326069,68353,293217,379644
2016-05-17,3549147,401034,700130,551802,1276442,878873,295308,377538,297010,73960,275635,375745
2016-05-10,3537761,428155,662933,542059,1249661,863362,295881,381372,301948,73359,279469,398634
2016-05-03,3466292,424647,634768,513323,1240422,894446,271505,385938,287839,68870,271905,393236
2016-04-26,3558876,440238,643609,553951,1291809,891721,258549,389346,324593,69771,269473,412565
2016-04-19,3550616,410135,677906,558870,1273678,859770,264093,441511,324936,63139,258781,394434
2016-04-12,3527263,377237,670703,545426,1197476,919113,280869,489286,284685,66318,292355,366024
2016-04-05,3486672,404616,706577,485743,1167288,925885,272683,539078,284328,59956,295024,367544
